PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4342.14794921875
4425.09228515625
4336.021484375
4303.68017578125
4329.44873046875
4330.76611328125
4375.0009765625
4336.11669921875
4465.66552734375
4200.970703125
4417.20166015625
4422.79150390625
4308.01318359375
4282.392578125
4277.63916015625
4179.5341796875
4027.888427734375
4537.701171875
4075.2333984375
4205.56005859375
4306.81787109375
4320.05078125
4400.87744140625
4201.1572265625
3959.13525390625
4466.87890625
4084.505615234375
4277.5068359375
4089.456298828125
4192.23974609375
