PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3932.1455078125
4229.43212890625
4407.6220703125
4364.04931640625
3969.5126953125
3822.277587890625
4177.5673828125
3918.531005859375
3932.250732421875
4190.642578125
4430.4306640625
4058.81298828125
3923.51806640625
4254.20166015625
3832.974365234375
4281.9296875
3947.16455078125
3770.1552734375
3790.904052734375
4069.84033203125
4109.943359375
4067.670166015625
4192.49072265625
3954.927734375
4169.66015625
4007.77197265625
4154.48828125
3870.299072265625
3835.499755859375
4180.66259765625
