PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4323.853515625
4165.98388671875
3944.760498046875
4402.0869140625
4285.3212890625
4112.30517578125
3884.943115234375
4354.00146484375
3831.9521484375
4124.39453125
4223.50634765625
4000.487548828125
4387.88818359375
4090.010986328125
4054.82666015625
4178.0068359375
4077.321044921875
3729.014892578125
4292.6123046875
4185.33251953125
4101.43408203125
3772.8779296875
4043.4619140625
3952.870849609375
4214.54931640625
3516.377685546875
4058.67138671875
4120.30810546875
3902.644287109375
3627.71435546875
