PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4032.730224609375
4245.2587890625
4468.21533203125
4428.69091796875
4024.12158203125
3897.108154296875
4260.36083984375
4002.58203125
4027.806640625
4268.486328125
4517.79541015625
4105.478515625
3982.204345703125
4288.05712890625
3905.052490234375
4343.6962890625
3962.387451171875
3849.119873046875
3867.591064453125
4152.5615234375
4103.8408203125
4135.8369140625
4234.30029296875
4005.90966796875
4170.9619140625
4073.94580078125
4158.76171875
3938.5419921875
3931.443603515625
4162.1044921875
