PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4326.55419921875
4533.06103515625
4497.79638671875
4446.755859375
3993.409912109375
4282.05810546875
4290.8955078125
4247.8671875
4338.9638671875
3955.78759765625
3902.274169921875
4456.03125
4803.24853515625
3947.513427734375
4403.62255859375
4290.89453125
3955.93017578125
4396.95263671875
3833.8046875
4571.345703125
4286.63134765625
4238.5869140625
4015.49658203125
4751.94287109375
4130.56005859375
4367.703125
3858.87939453125
4147.61962890625
3929.775634765625
3962.22802734375
