PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4426.61328125
4380.97119140625
4179.6708984375
3559.63671875
4316.7919921875
4539.197265625
4176.41845703125
4060.15625
4491.16455078125
4468.0732421875
4027.415283203125
4391.4140625
4238.865234375
4042.75
4497.3076171875
4047.203369140625
4378.85986328125
4326.2236328125
3953.052001953125
4037.65380859375
4313.14208984375
4145.14404296875
3986.891845703125
4147.470703125
4111.4091796875
4310.017578125
4105.93603515625
3983.556884765625
3836.277099609375
3898.55224609375
