PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4539.9345703125
3979.08349609375
4199.88134765625
4093.4755859375
4204.29931640625
4205.42236328125
4170.95556640625
4096.5458984375
3971.192626953125
3668.810302734375
4477.17919921875
3896.255859375
4028.95458984375
4167.0693359375
3922.72900390625
3848.308837890625
4292.42236328125
3960.00244140625
4124.0478515625
4190.44677734375
4231.62744140625
4147.6123046875
3919.22314453125
4006.271484375
3819.20849609375
4037.5966796875
4156.8125
4186.58740234375
3764.06689453125
3707.0380859375
