PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4156.2509765625
4438.92626953125
4186.443359375
3984.1103515625
3932.284912109375
3911.845703125
4091.903564453125
4647.501953125
4284.43017578125
4016.263671875
4232.6962890625
3675.566650390625
3893.72021484375
4130.34521484375
4151.853515625
4220.2314453125
4087.932373046875
3937.23828125
3541.5546875
4363.17041015625
3919.391357421875
3778.7841796875
3852.837890625
4184.6962890625
3973.174072265625
3555.65087890625
3755.26708984375
3710.54736328125
4043.5087890625
4502.8671875
