PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3868.67724609375
3908.4267578125
4225.23681640625
4226.4609375
4395.53466796875
4352.91943359375
4112.24755859375
3896.832275390625
4345.1064453125
3745.528076171875
3935.486572265625
3943.42431640625
4311.94677734375
4336.23486328125
4130.1416015625
4074.697265625
4002.950439453125
4014.257080078125
4506.552734375
4125.61962890625
4130.96142578125
4567.888671875
3901.213623046875
3934.7744140625
3972.12451171875
4295.0400390625
3797.754638671875
4366.681640625
4152.29541015625
4045.7490234375
