PREDICTED
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4675.9091796875
4300.5400390625
4136.5556640625
3526.603271484375
4239.82470703125
4541.65234375
4179.62353515625
4180.18310546875
4945.09814453125
4617.94091796875
4214.91064453125
4375.92919921875
4107.0771484375
4268.685546875
4621.35498046875
4074.177734375
4622.04541015625
4296.16748046875
3881.485107421875
4065.884033203125
4271.19775390625
4244.52001953125
3832.605224609375
4459.287109375
4032.2529296875
4605.47705078125
3989.986572265625
4068.0869140625
3836.0986328125
4017.531494140625
