PREDICTED
4512.3486328125
4223.703125
4345.01953125
4409.10791015625
4142.64111328125
4257.9931640625
4527.51416015625
3964.37451171875
4615.61767578125
3613.492431640625
4074.9033203125
4415.857421875
4755.36279296875
4198.9453125
4110.52587890625
4139.38427734375
4253.45068359375
4251.50146484375
3905.242431640625
4375.80859375
3984.9697265625
4381.3642578125
4184.3681640625
4055.407958984375
4686.9404296875
4171.4111328125
4509.89794921875
4180.3828125
4316.08251953125
3941.87353515625
