DATE,ARRIVAL
2006-11-11,3013.4
2006-11-12,
2006-11-13,1517.8
2006-11-14,1615.2
2006-11-15,1673.8
2006-11-16,1651.7
2006-11-17,1250.0
2006-11-18,1498.1
2006-11-19,
2006-11-20,
2006-11-21,1056.8
2006-11-22,1216.1
2006-11-23,1239.3
2006-11-24,1187.2
2006-11-25,1062.0
2006-11-26,
2006-11-27,602.5
2006-11-28,564.6
2006-11-29,852.7
2006-11-30,
2006-12-01,533.7
2006-12-02,645.5
2006-12-03,
2006-12-04,667.1
2006-12-05,568.9
2006-12-06,614.7
2006-12-07,389.2
2006-12-08,471.3
2006-12-09,528.8
2006-12-10,
2006-12-11,523.1
2006-12-12,376.0
2006-12-13,
2006-12-14,373.3
2006-12-15,361.0
2006-12-16,512.7
2006-12-17,
2006-12-18,467.9
2006-12-19,282.0
2006-12-20,333.5
2006-12-21,273.9
2006-12-22,384.9
2006-12-23,431.8
2006-12-24,
2006-12-25,300.9
2006-12-26,
2006-12-27,679.6
2006-12-28,717.1
2006-12-29,743.9
2006-12-30,530.4
2006-12-31,
