FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2338.255859375
1393.323974609375
1074.776611328125
2629.080078125
1835.30712890625
2785.681396484375
3360.15771484375
1781.3516845703125
2709.921142578125
2422.497314453125
3932.60498046875
2382.2998046875
