FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2343.02587890625
1410.0513916015625
1097.8173828125
2619.6552734375
1850.2200927734373
2793.604248046875
3323.107177734375
1791.755126953125
2706.604736328125
2386.16796875
3898.3251953125
2381.857177734375
