FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1400.196533203125
1249.231201171875
1320.5389404296875
1210.7889404296875
1357.568115234375
1298.2509765625
1246.5511474609375
1487.9454345703125
1203.67431640625
1280.1971435546875
1414.0269775390625
1357.9783935546875
1256.6424560546875
1237.980712890625
1379.171142578125
1283.4019775390625
1275.4632568359375
1203.3336181640625
1297.669921875
1195.7532958984375
1402.2213134765625
1347.765869140625
1388.887939453125
1296.7562255859375
1289.419677734375
1253.648681640625
1249.113037109375
1216.960693359375
1288.399658203125
1435.20947265625
