FORECASTS
1299.0694580078125
1362.111083984375
1242.306396484375
1270.802978515625
1391.3857421875
1344.0484619140625
1366.9708251953125
1344.42333984375
1278.0640869140625
1320.304931640625
1359.30126953125
1293.4202880859375
1367.1878662109375
1367.0826416015625
1340.69921875
1332.4759521484375
1283.7203369140625
1303.0462646484375
1322.96435546875
1307.7965087890625
1373.2130126953125
1291.32373046875
1350.617431640625
1362.7669677734375
1363.4449462890625
1318.264404296875
1291.970703125
1389.4276123046875
1356.7037353515625
1235.6192626953125
