FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
2291.9111328125
1533.2303466796875
3058.943115234375
2010.6090087890625
2554.86865234375
1307.7376708984375
2600.556396484375
2607.698486328125
2733.3544921875
3405.915283203125
3149.231689453125
2467.242431640625
