FORECASTS
0.0
0.0
0.0
0.0
0.0
2276.056884765625
1538.0888671875
3042.444091796875
2007.2403564453125
2567.16748046875
1316.99853515625
2606.163818359375
2605.174072265625
2759.78076171875
3391.9443359375
3150.06201171875
2474.320068359375
