FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1730.3790283203125
2648.357177734375
2931.884765625
3030.388671875
1450.8251953125
3179.692138671875
2584.751220703125
2820.125244140625
1545.8172607421875
1749.6728515625
2114.258056640625
2511.7421875
