FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1728.5338134765625
2648.4716796875
2941.13330078125
3048.817138671875
1441.270751953125
3188.876708984375
2592.686279296875
2842.911865234375
1529.1077880859375
1756.232177734375
2102.322998046875
2513.67724609375
