Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Nizamabad,03/05/2006,0.2,Soyabeen,1100,1100,1100,
,26/05/2006,0.4,Soyabeen,1050,1150,1150,
