FORECASTS
0.0
0.0
0.0
0.0
0.0
1757.9659423828125
2328.671142578125
1823.805419921875
2700.72265625
2822.361572265625
2271.805419921875
2278.41796875
2972.34375
3115.44921875
1692.8740234375
2208.810791015625
1461.564697265625
