FORECASTS
1408.3599853515625
1326.1749267578125
1238.8853759765625
1379.4788818359375
1375.85693359375
1266.4920654296875
1191.462890625
1368.495361328125
1349.326171875
1225.3682861328125
1472.6163330078125
1390.0015869140625
1205.9718017578125
1405.500732421875
1454.093994140625
1334.4715576171875
1423.4998779296875
1350.66943359375
1305.66552734375
1305.808837890625
1167.1494140625
1490.8980712890625
1456.3829345703125
1182.8720703125
1287.9366455078125
1462.019287109375
1479.730224609375
1491.240478515625
1438.506103515625
1455.7786865234375
