FORECASTS
1307.023681640625
1298.9600830078125
1347.47265625
1379.6580810546875
1399.357177734375
1338.525634765625
1391.7744140625
1394.8599853515625
1259.8367919921875
1425.37255859375
1390.8541259765625
1373.43408203125
1477.1898193359375
1317.8544921875
1284.1239013671875
1340.7919921875
1334.1429443359375
1329.9102783203125
1312.4932861328125
1260.8126220703125
1331.8353271484375
1290.3126220703125
1386.159423828125
1343.0706787109375
1423.1802978515625
1331.167236328125
1320.5546875
1315.6046142578125
1379.3826904296875
1236.7713623046875
