FORECASTS
1776.6573486328125
2649.32666015625
2894.322021484375
3004.369873046875
1500.9012451171875
3162.01025390625
2574.95068359375
2787.19921875
1600.724365234375
1775.423583984375
2153.678466796875
2515.065185546875
