,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.5466666666666666,1306.2153930664062,1306.2153930664062,1081.313028755188,2006-06-30,0.0
1,233.21202656275113,233.21202656275113,0.5448275862068965,1314.5250553179392,1314.5250553179392,1085.611820694496,2006-07-01,107.61709616624607
2,250.03262653144634,250.03262653144634,0.5285714285714286,1331.3456552866344,1331.3456552866344,1080.8505262647357,2006-07-02,114.2557335287078
3,248.06923781924775,248.06923781924775,0.5333333333333333,1329.3822665744358,1329.3822665744358,1081.9815838849104,2006-07-03,113.4846611147465
4,217.74383723038886,217.74383723038886,0.6,1299.056865985577,1299.056865985577,1087.6258143498346,2006-07-04,101.47228650792064
5,232.96404506468434,232.96404506468434,0.568,1314.2770738198724,1314.2770738198724,1080.3209562072755,2006-07-05,107.52662368544217
6,231.11448717820008,231.11448717820008,0.6333333333333333,1312.4275159333881,1312.4275159333881,1102.3751694043478,2006-07-06,106.8322946014504
7,237.5399435709562,237.5399435709562,0.6173913043478261,1318.8529723261443,1318.8529723261443,1102.659423098357,2006-07-07,109.36909021648654
8,267.05750594816345,267.05750594816345,0.6272727272727273,1348.3705347033515,1348.3705347033515,1114.2417238755659,2006-07-08,120.96826936384642
9,290.20220290713837,290.20220290713837,0.6,1371.5152316623264,1371.5152316623264,1110.0894343421573,2006-07-09,129.90821121018837
10,286.0029115931193,286.0029115931193,0.6,1367.3159403483073,1367.3159403483073,1099.6529165267943,2006-07-10,128.28993567268668
11,280.3719099098339,280.3719099098339,0.6,1361.684938665022,1361.684938665022,1098.1209275496633,2006-07-11,126.11468708694463
12,311.66507318708636,311.66507318708636,0.6,1392.9781019422744,1392.9781019422744,1111.4549120373197,2006-07-12,138.12929438802226
13,312.0386151250202,312.0386151250202,0.6352941176470588,1393.3516438802083,1393.3516438802083,1144.1228112613453,2006-07-13,138.30471734373575
14,301.29684429168697,301.29684429168697,0.625,1382.609873046875,1382.609873046875,1119.5781335949898,2006-07-14,134.18979860154474
15,320.1631187057494,320.1631187057494,0.6,1401.4761474609375,1401.4761474609375,1094.9461720784504,2006-07-15,141.36220673709948
16,334.70681290217794,334.70681290217794,0.5,1416.019841657366,1416.019841657366,1053.5205614089966,2006-07-16,146.8258068835717
17,367.92573683830983,367.92573683830983,0.47692307692307695,1449.2387655934979,1449.2387655934979,1048.44806060791,2006-07-17,159.27629002535815
18,329.9945230375017,329.9945230375017,0.4666666666666667,1411.3075517926898,1411.3075517926898,1018.4761329650879,2006-07-18,145.05084059585903
19,358.4128374919185,358.4128374919185,0.4909090909090909,1439.7258662471065,1439.7258662471065,1061.6104730779475,2006-07-19,155.7262225382289
20,367.17826030731203,367.17826030731203,0.5,1448.4912890625,1448.4912890625,1084.1425282287598,2006-07-20,158.99558557384586
21,373.27423028862995,373.27423028862995,0.5111111111111111,1454.587259043818,1454.587259043818,1090.953988986545,2006-07-21,161.2636465892382
22,358.48500300634464,358.48500300634464,0.525,1439.7980317615327,1439.7980317615327,1121.2884925842286,2006-07-22,155.7555639337528
23,292.48226611243354,292.48226611243354,0.5142857142857142,1373.7952948676216,1373.7952948676216,1090.8138462611607,2006-07-23,130.7491809191482
24,261.7558758672078,261.7558758672078,0.5,1343.0689046223958,1343.0689046223958,1060.2382710774739,2006-07-24,118.84524739260084
25,227.82232433319086,227.82232433319086,0.64,1309.135353088379,1309.135353088379,1093.1108459472657,2006-07-25,105.5278156707135
26,308.36204719967304,308.36204719967304,0.45,1389.675075954861,1389.675075954861,1042.1498565673828,2006-07-26,136.8402506575528
27,288.0601227515083,288.0601227515083,0.4666666666666667,1369.3731515066963,1369.3731515066963,1056.4236938476563,2006-07-27,129.0505804133932
28,313.3087241744995,313.3087241744995,0.5,1394.6217529296875,1394.6217529296875,1043.3565521240234,2006-07-28,138.71621202976297
29,315.75227886199946,315.75227886199946,0.4,1397.0653076171875,1397.0653076171875,1022.9294250488281,2006-07-29,139.68571049502876
