,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.52,1403.3278401692708,1403.3278401692708,1120.9406995169322,2006-06-18,0.0
1,323.614566490201,323.614566490201,0.47586206896551725,1444.5552660071332,1444.5552660071332,1131.23979199837,2006-06-19,142.633694638438
2,316.33427495927526,316.33427495927526,0.4714285714285714,1437.2749744762075,1437.2749744762075,1136.4865127290998,2006-06-20,139.87066214260122
3,301.18564872234015,301.18564872234015,0.4962962962962963,1422.1263482392724,1422.1263482392724,1135.2875406901042,2006-06-21,134.08757125213026
4,289.1669191281237,289.1669191281237,0.5153846153846153,1410.107618645056,1410.107618645056,1129.2469440166767,2006-06-22,129.47370458513043
5,289.2122545846303,289.2122545846303,0.496,1410.1529541015625,1410.1529541015625,1133.7910880126954,2006-06-23,129.490357767462
6,295.55673058175194,295.55673058175194,0.475,1416.4974300986842,1416.4974300986842,1135.8404383341472,2006-06-24,131.93184952215253
7,299.143813829422,299.143813829422,0.4956521739130435,1420.0845133463542,1420.0845133463542,1140.2146425993546,2006-06-25,133.30545896556418
8,304.585130132876,304.585130132876,0.5181818181818182,1425.5258296498082,1425.5258296498082,1157.4172304326837,2006-06-26,135.3893172947129
9,281.9309399591707,281.9309399591707,0.4857142857142857,1402.871639476103,1402.871639476103,1127.9319250197639,2006-06-27,126.68235528901442
10,233.21707013389687,233.21707013389687,0.49,1354.157769650829,1354.157769650829,1115.9345742034911,2006-06-28,107.61331016220805
11,218.69420376182438,218.69420376182438,0.49473684210526314,1339.6349032787566,1339.6349032787566,1074.2636625892237,2006-06-29,101.82426265126333
12,208.2859486920106,208.2859486920106,0.5222222222222223,1329.2266482089428,1329.2266482089428,1103.4125762939452,2006-06-30,97.64375894648367
13,206.84794082323697,206.84794082323697,0.5647058823529412,1327.7886403401692,1327.7886403401692,1129.5993831858916,2006-07-01,97.07384089093503
14,234.7785149457202,234.7785149457202,0.5125,1355.7192144626524,1355.7192144626524,1121.8991031646729,2006-07-02,108.23281929255641
15,211.2024472770845,211.2024472770845,0.5466666666666666,1332.1431467940167,1332.1431467940167,1126.459727376302,2006-07-03,98.82313198397756
16,185.3278462385938,185.3278462385938,0.5857142857142857,1306.268545755526,1306.268545755526,1134.8412632533482,2006-07-04,88.33038382346506
17,196.01184725527173,196.01184725527173,0.5846153846153846,1316.952546772204,1316.952546772204,1123.0201807462252,2006-07-05,92.69186437056479
18,208.22760245202903,208.22760245202903,0.6166666666666667,1329.1683019689613,1329.1683019689613,1141.2955261866252,2006-07-06,97.65666736603643
19,236.29798863410952,236.29798863410952,0.6,1357.2386881510417,1357.2386881510417,1189.7195551091975,2006-07-07,108.86533618233634
20,239.83445743061247,239.83445743061247,0.7,1360.7751569475447,1360.7751569475447,1214.4011236572267,2006-07-08,110.36217182369188
21,269.5202746041616,269.5202746041616,0.6666666666666666,1390.4609741210938,1390.4609741210938,1199.8627366807725,2006-07-09,121.96823088370252
22,252.60385207811987,252.60385207811987,0.75,1373.544551595052,1373.544551595052,1215.5752922058105,2006-07-10,115.47700766417074
23,239.41973527532627,239.41973527532627,0.6285714285714286,1360.3604347922585,1360.3604347922585,1173.5430454799107,2006-07-11,110.12174191163719
24,232.4835587605976,232.4835587605976,0.7,1353.4242582775298,1353.4242582775298,1218.8070292154948,2006-07-12,107.44683100103771
25,258.2558015624263,258.2558015624263,0.76,1379.1965010793585,1379.1965010793585,1256.8625244140626,2006-07-13,117.7145885697255
26,263.3090868600209,263.3090868600209,0.6,1384.2497863769531,1384.2497863769531,1171.6448669433594,2006-07-14,119.48534034995541
27,282.76653518358853,282.76653518358853,0.6,1403.7072347005208,1403.7072347005208,1151.8171529134115,2006-07-15,127.04046815038316
28,230.15419794400532,230.15419794400532,0.5,1351.0948974609375,1351.0948974609375,1071.5148132324218,2006-07-16,106.39644952759494
29,247.06046015103652,247.06046015103652,0.4,1368.0011596679688,1368.0011596679688,1038.7616088867187,2006-07-17,113.11619505325969
