,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.5733333333333334,1325.0424094976381,1325.0424094976381,1045.9770053863526,2006-07-20,0.0
1,285.99555742711186,285.99555742711186,0.5586206896551724,1331.9725628134645,1331.9725628134645,1049.0158038829934,2006-07-21,128.26316308251216
2,305.2960890806173,305.2960890806173,0.5642857142857143,1351.27309446697,1351.27309446697,1067.061892754691,2006-07-22,135.67560937407393
3,290.33045179006217,290.33045179006217,0.5481481481481482,1336.3074571764148,1336.3074571764148,1053.8287874292444,2006-07-23,129.92923124217074
4,303.86537261210697,303.86537261210697,0.5461538461538461,1349.8423779984596,1349.8423779984596,1061.3147381415733,2006-07-24,135.12097780127175
5,303.216163702572,303.216163702572,0.544,1349.1931690889246,1349.1931690889246,1063.5592258911133,2006-07-25,134.87193172537806
6,306.6901252689645,306.6901252689645,0.5583333333333333,1352.6671306553171,1352.6671306553171,1068.8017377853394,2006-07-26,136.20541325626644
7,302.11555824279776,302.11555824279776,0.5565217391304348,1348.0925636291504,1348.0925636291504,1064.2941302092179,2006-07-27,134.45558610678884
8,330.8648485860515,330.8648485860515,0.5636363636363636,1376.8418539724041,1376.8418539724041,1081.761490284313,2006-07-28,145.3918404499147
9,332.62630540880104,332.62630540880104,0.5619047619047619,1378.6033107951537,1378.6033107951537,1068.6228095644997,2006-07-29,146.05636573169443
10,348.3090674254852,348.3090674254852,0.59,1394.2860728118378,1394.2860728118378,1097.5439918518066,2006-07-30,151.9778016750218
11,337.77426704148115,337.77426704148115,0.6210526315789474,1383.7512724278338,1383.7512724278338,1096.7833983170358,2006-07-31,148.04400949794268
12,331.4674367975306,331.4674367975306,0.6,1377.4444421838832,1377.4444421838832,1080.072329711914,2006-08-01,145.64418336101414
13,308.82426414489737,308.82426414489737,0.6235294117647059,1354.80126953125,1354.80126953125,1081.9693756552304,2006-08-02,137.0665234823367
14,317.3630043792723,317.3630043792723,0.625,1363.340009765625,1363.340009765625,1082.9449538230897,2006-08-03,140.32096951341566
15,325.2153956068323,325.2153956068323,0.6266666666666667,1371.192400993185,1371.192400993185,1112.2559739176431,2006-08-04,143.30342218901106
16,318.0239684634737,318.0239684634737,0.6428571428571429,1364.0009738498263,1364.0009738498263,1117.0123734610422,2006-08-05,140.59174716232977
17,339.22090631810624,339.22090631810624,0.6307692307692307,1385.1979117044589,1385.1979117044589,1138.796618769719,2006-08-06,148.59962779508248
18,348.8862919255305,348.8862919255305,0.6333333333333333,1394.8632973118831,1394.8632973118831,1145.9245635986329,2006-08-07,152.23669594784224
19,301.9789882659911,301.9789882659911,0.6545454545454545,1347.9559936523438,1347.9559936523438,1112.4372891512785,2006-08-08,134.48331298311263
20,308.7837673187255,308.7837673187255,0.72,1354.7607727050781,1354.7607727050781,1153.5658190917968,2006-08-09,137.1860413509485
21,319.5349653797764,319.5349653797764,0.6888888888888889,1365.511970766129,1365.511970766129,1149.7816426595052,2006-08-10,141.22961172079243
22,337.3308884938558,337.3308884938558,0.75,1383.3078938802084,1383.3078938802084,1206.0294334411622,2006-08-11,148.0898874176122
23,351.47213488987495,351.47213488987495,0.8,1397.4491402762276,1397.4491402762276,1269.392977469308,2006-08-12,153.5501229767946
24,396.4158608245848,396.4158608245848,0.8333333333333334,1442.3928662109374,1442.3928662109374,1335.522910563151,2006-08-13,170.41484698708737
25,360.12316440235486,360.12316440235486,0.88,1406.1001697887075,1406.1001697887075,1326.6888671875,2006-08-14,157.09983976362184
26,381.86606245601865,381.86606245601865,0.85,1427.8430678423713,1427.8430678423713,1361.3674591064453,2006-08-15,165.08860775302446
27,397.29090843200674,397.29090843200674,0.8,1443.2679138183594,1443.2679138183594,1354.901192220052,2006-08-16,170.61508003624732
28,308.9175084250312,308.9175084250312,0.7,1354.8945138113838,1354.8945138113838,1243.0909362792968,2006-08-17,137.20212900333223
29,370.12052879333487,370.12052879333487,0.6,1416.0975341796875,1416.0975341796875,1230.9414184570312,2006-08-18,160.13605532480545
