,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.5466666666666666,1286.723076052782,1286.723076052782,1223.0410965983074,2006-09-17,0.0
1,58.643173813054545,58.643173813054545,0.5586206896551724,1281.684270411362,1281.684270411362,1218.0748956088362,2006-09-18,32.83219967072858
2,62.5242674763997,62.5242674763997,0.5714285714285714,1285.565364074707,1285.565364074707,1221.991019984654,2006-09-19,34.694069727484724
3,68.08516864398575,68.08516864398575,0.5481481481481482,1291.1262652422931,1291.1262652422931,1230.0130579065394,2006-09-20,37.32883245617272
4,71.63515767415356,71.63515767415356,0.5538461538461539,1294.676254272461,1294.676254272461,1233.0872854379506,2006-09-21,38.997334022481866
5,74.11103270384638,74.11103270384638,0.592,1297.1521293021538,1297.1521293021538,1238.2445322265626,2006-09-22,40.160047402325404
6,75.11514293852292,75.11514293852292,0.5833333333333334,1298.1562395368303,1298.1562395368303,1235.2048116048177,2006-09-23,40.62578907316411
7,74.47804751441595,74.47804751441595,0.6086956521739131,1297.5191441127233,1297.5191441127233,1237.8669253141984,2006-09-24,40.33489056579917
8,71.73443555748963,71.73443555748963,0.6272727272727273,1294.775532155797,1294.775532155797,1230.4014909224077,2006-09-25,39.05864370538405
9,75.22427853902173,75.22427853902173,0.6095238095238096,1298.265375137329,1298.265375137329,1233.4491978236608,2006-09-26,40.682414210502245
10,84.026361334385,84.026361334385,0.52,1307.0674579326924,1307.0674579326924,1227.246587524414,2006-09-27,44.72940757653302
11,77.54552227598242,77.54552227598242,0.5789473684210527,1300.5866188742898,1300.5866188742898,1232.1584414833471,2006-09-28,41.75285325951406
12,72.37462361653638,72.37462361653638,0.5555555555555556,1295.4157202148438,1295.4157202148438,1227.1967725965712,2006-09-29,39.34349133536891
13,77.41816376174688,77.41816376174688,0.5411764705882353,1300.4592603600543,1300.4592603600543,1224.1595006606158,2006-09-30,41.688520024455684
14,84.25229532877597,84.25229532877597,0.5625,1307.2933919270833,1307.2933919270833,1232.7016914367675,2006-10-01,44.83725622781283
15,82.70710218641489,82.70710218641489,0.6,1305.7481987847223,1305.7481987847223,1226.318310546875,2006-10-02,44.13679652569458
16,81.92372578938784,81.92372578938784,0.5714285714285714,1304.9648223876952,1304.9648223876952,1223.2788295200892,2006-10-03,43.77093041954085
17,82.05567725771948,82.05567725771948,0.5384615384615384,1305.0967738560269,1305.0967738560269,1207.0967134915866,2006-10-04,43.827065333253415
18,74.0050855701893,74.0050855701893,0.6166666666666667,1297.0461821684967,1297.0461821684967,1217.2303487141928,2006-10-05,40.116580643616224
19,69.77679244695923,69.77679244695923,0.6181818181818182,1292.8178890452666,1292.8178890452666,1221.8417358398438,2006-10-06,38.13773262965299
20,60.856393931995626,60.856393931995626,0.66,1283.897490530303,1283.897490530303,1226.3037866210936,2006-10-07,33.91670120866894
21,67.0646583855289,67.0646583855289,0.6444444444444445,1290.1057549838363,1290.1057549838363,1229.9819010416666,2006-10-08,36.86673831285218
22,69.0423949743199,69.0423949743199,0.675,1292.0834915726273,1292.0834915726273,1240.19482421875,2006-10-09,37.810659793537106
23,68.70563567332715,68.70563567332715,0.7428571428571429,1291.7467322716345,1291.7467322716345,1255.3308872767857,2006-10-10,37.68448913196948
24,71.41380919213384,71.41380919213384,0.5666666666666667,1294.4549057904412,1294.4549057904412,1241.7514282226562,2006-10-11,38.895381777449245
25,66.51641886393213,66.51641886393213,0.72,1289.5575154622395,1289.5575154622395,1248.43802734375,2006-10-12,36.63750633062699
26,50.59286336263017,50.59286336263017,0.5,1273.6339599609375,1273.6339599609375,1218.000311279297,2006-10-13,28.91396455378011
27,48.0535994466145,48.0535994466145,0.26666666666666666,1271.0946960449219,1271.0946960449219,1202.2886555989583,2006-10-14,27.705897140047398
28,33.497325032552,33.497325032552,0.4,1256.5384216308594,1256.5384216308594,1193.5891845703125,2006-10-15,20.28722781347412
29,70.74869832356762,70.74869832356762,0.2,1293.789794921875,1293.789794921875,1178.6971923828125,2006-10-16,38.684934465392224
