,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.54,1284.7721248673804,1284.7721248673804,1208.8708337402343,2006-09-30,0.0
1,80.24596946433758,80.24596946433758,0.5586206896551724,1289.1168032045719,1289.1168032045719,1214.643390103044,2006-10-01,42.996879248949824
2,78.95185760498066,78.95185760498066,0.5714285714285714,1287.822691345215,1287.822691345215,1212.7310834612165,2006-10-02,42.4018752248133
3,86.40392037527909,86.40392037527909,0.5185185185185185,1295.2747541155134,1295.2747541155134,1208.850094039352,2006-10-03,45.81564815792458
4,84.08482550822532,84.08482550822532,0.5461538461538461,1292.9556592484596,1292.9556592484596,1206.3072692871094,2006-10-04,44.758352904821706
5,78.32170950753357,78.32170950753357,0.56,1287.1925432477678,1287.1925432477678,1201.3154575195313,2006-10-05,42.10887360269959
6,75.81657089233408,75.81657089233408,0.5333333333333333,1284.6874046325684,1284.6874046325684,1195.1569193522134,2006-10-06,40.94507010761254
7,73.0732754952569,73.0732754952569,0.5478260869565217,1281.9441092354912,1281.9441092354912,1197.8456298828125,2006-10-07,39.66899858189462
8,74.77646995415125,74.77646995415125,0.5363636363636364,1283.6473036943855,1283.6473036943855,1199.1447587446733,2006-10-08,40.46177301269536
9,71.5329443359376,71.5329443359376,0.5333333333333333,1280.4037780761719,1280.4037780761719,1199.1748657226562,2006-10-09,38.94751090419163
10,75.27212921659839,75.27212921659839,0.59,1284.1429629568327,1284.1429629568327,1209.4021789550782,2006-10-10,40.700135956201464
11,74.20453390682451,74.20453390682451,0.5368421052631579,1283.0753676470588,1283.0753676470588,1204.6388588353207,2006-10-11,40.19552013793816
12,80.81206556532129,80.81206556532129,0.5,1289.6828993055556,1289.6828993055556,1197.8084716796875,2006-10-12,43.25341673552532
13,80.79011150080987,80.79011150080987,0.4823529411764706,1289.6609452410441,1289.6609452410441,1195.471051384421,2006-10-13,43.24368977114135
14,77.84856730143247,77.84856730143247,0.45,1286.7194010416667,1286.7194010416667,1191.9251228332519,2006-10-14,41.888711975244604
15,75.67735813950048,75.67735813950048,0.44,1284.5481918797348,1284.5481918797348,1184.75189453125,2006-10-15,40.88327670156451
16,65.16950852917103,65.16950852917103,0.44285714285714284,1274.0403422694053,1274.0403422694053,1185.9830400739397,2006-10-16,35.95084328707977
17,76.43618530273443,76.43618530273443,0.46153846153846156,1285.3070190429687,1285.3070190429687,1195.3606473482573,2006-10-17,41.23311161548364
18,68.73102172851577,68.73102172851577,0.5,1277.60185546875,1277.60185546875,1192.9167215983073,2006-10-18,37.63069930979225
19,75.08538696289065,75.08538696289065,0.45454545454545453,1283.956220703125,1283.956220703125,1204.284090909091,2006-10-19,40.606337122284984
20,80.6421435967809,80.6421435967809,0.58,1289.5129773370152,1289.5129773370152,1224.9469482421875,2006-10-20,43.18300040174992
21,72.39264372649018,72.39264372649018,0.6,1281.2634774667245,1281.2634774667245,1229.4378933376736,2006-10-21,39.35964860112483
22,67.78924482865773,67.78924482865773,0.55,1276.660078568892,1276.660078568892,1221.177926635742,2006-10-22,37.189449872830906
23,67.39993041992193,67.39993041992193,0.5714285714285714,1276.2707641601562,1276.2707641601562,1215.0260777064732,2006-10-23,37.00842184779763
24,52.031241455078316,52.031241455078316,0.6666666666666666,1260.9020751953126,1260.9020751953126,1213.6686462402345,2006-10-24,29.64321388497371
25,54.960465087890725,54.960465087890725,0.6,1263.831298828125,1263.831298828125,1214.389873046875,2006-10-25,31.056845379558943
26,55.448135986328225,55.448135986328225,0.55,1264.3189697265625,1264.3189697265625,1200.497103881836,2006-10-26,31.287023430618223
27,36.261002197265725,36.261002197265725,0.4666666666666667,1245.1318359375,1245.1318359375,1161.6599934895833,2006-10-27,21.71314293266678
28,52.744010009765816,52.744010009765816,0.5,1261.61484375,1261.61484375,1208.1083862304688,2006-10-28,29.968139795131787
29,-1208.8708337402343,-1208.8708337402343,0.0,0.0,0.0,1065.7171630859375,2006-10-29,-4830.1787267495865
