,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.5066666666666667,1399.7216796875,1399.7216796875,1089.5038317171732,2006-06-07,0.0
1,303.04019229855453,303.04019229855453,0.5241379310344828,1392.5440240157277,1392.5440240157277,1094.6092073637865,2006-06-08,134.799474467152
2,298.7851104318145,298.7851104318145,0.5071428571428571,1388.2889421489876,1388.2889421489876,1082.0361852373396,2006-06-09,133.16809960206112
3,288.4875582567852,288.4875582567852,0.5555555555555556,1377.9913899739583,1377.9913899739583,1096.1444648177535,2006-06-10,129.222446317057
4,299.64513845328133,299.64513845328133,0.5076923076923077,1389.1489701704545,1389.1489701704545,1099.8439932603103,2006-06-11,133.4977132616776
5,301.2365378741729,301.2365378741729,0.52,1390.740369591346,1390.740369591346,1111.015592956543,2006-06-12,134.10851198554195
6,299.77605807077316,299.77605807077316,0.5833333333333334,1389.2798897879463,1389.2798897879463,1146.113094139099,2006-06-13,133.57387753294682
7,332.23267211509483,332.23267211509483,0.5739130434782609,1421.736503832268,1421.736503832268,1149.349241853797,2006-06-14,145.9144490715967
8,353.9781356806634,353.9781356806634,0.5909090909090909,1443.4819673978366,1443.4819673978366,1164.5862687197598,2006-06-15,154.1033993428521
9,359.9817660549402,359.9817660549402,0.5619047619047619,1449.4855977721134,1449.4855977721134,1152.0905833653042,2006-06-16,156.32882143707872
10,332.22004741577894,332.22004741577894,0.56,1421.723879132952,1421.723879132952,1141.4116235351562,2006-06-17,145.90198053090725
11,348.15226749008775,348.15226749008775,0.5368421052631579,1437.656099207261,1437.656099207261,1122.3115610223067,2006-06-18,151.88993955865283
12,400.79256042692396,400.79256042692396,0.5,1490.2963921440971,1490.2963921440971,1145.2081283569337,2006-06-19,171.43590381063706
13,364.995864405666,364.995864405666,0.5529411764705883,1454.4996961228392,1454.4996961228392,1146.3417828279382,2006-06-20,158.19502235634735
14,390.81748175938924,390.81748175938924,0.5,1480.3213134765624,1480.3213134765624,1131.6553283691405,2006-06-21,167.76003406091087
15,366.66316047032683,366.66316047032683,0.5333333333333333,1456.1669921875,1456.1669921875,1124.3870475260417,2006-06-22,158.80871044571666
16,375.86640754063933,375.86640754063933,0.5,1465.3702392578125,1465.3702392578125,1128.8658867972238,2006-06-23,162.22571700821715
17,383.5727496840366,383.5727496840366,0.47692307692307695,1473.0765814012098,1473.0765814012098,1134.9899315467248,2006-06-24,165.0845567229534
18,400.0273354494004,400.0273354494004,0.4666666666666667,1489.5311671665736,1489.5311671665736,1130.1231236775716,2006-06-25,171.15972349399445
19,375.09293080375323,375.09293080375323,0.509090909090909,1464.5967625209264,1464.5967625209264,1134.435728593306,2006-06-26,161.93895278130555
20,401.0753759934246,401.0753759934246,0.46,1490.5792077105978,1490.5792077105978,1118.4630511474609,2006-06-27,171.54766169213366
21,289.247658557892,289.247658557892,0.5333333333333333,1378.7514902750652,1378.7514902750652,1114.8569800482855,2006-06-28,129.50798112480763
22,311.77739900856704,311.77739900856704,0.475,1401.2812307257402,1401.2812307257402,1062.735613632202,2006-06-29,138.1353708545373
23,297.2010633023581,297.2010633023581,0.5714285714285714,1386.7048950195312,1386.7048950195312,1138.8559212820871,2006-06-30,132.57961362751573
24,285.78415784902745,285.78415784902745,0.6333333333333333,1375.2879895662006,1375.2879895662006,1162.235688273112,2006-07-01,128.23423934165373
25,286.7746920458476,286.7746920458476,0.6,1376.2785237630208,1376.2785237630208,1125.2741235351561,2006-07-02,128.58760384372817
26,327.72454439889816,327.72454439889816,0.7,1417.2283761160713,1417.2283761160713,1234.1871429443358,2006-07-03,144.3557186721713
27,271.7101473681132,271.7101473681132,0.8,1361.2139790852864,1361.2139790852864,1256.1189249674478,2006-07-04,123.0594679403512
28,291.82978644688933,291.82978644688933,0.6,1381.3336181640625,1381.3336181640625,1204.023455810547,2006-07-05,130.53454734362163
29,293.53318610509245,293.53318610509245,0.8,1383.0370178222656,1383.0370178222656,1226.8341064453125,2006-07-06,131.51315436723144
