,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.5133333333333333,1382.499559278612,1382.499559278612,1082.395028177897,2006-06-09,0.0
1,292.03983510335297,292.03983510335297,0.5517241379310345,1374.43486328125,1374.43486328125,1096.3196975444926,2006-06-10,130.58816567812707
2,297.1814229538452,297.1814229538452,0.5214285714285715,1379.5764511317423,1379.5764511317423,1106.994618497576,2006-06-11,132.55469530410835
3,300.1507585050915,300.1507585050915,0.5259259259259259,1382.5457866829886,1382.5457866829886,1115.3233232851383,2006-06-12,133.69372250024384
4,288.0697122818385,288.0697122818385,0.6,1370.4647404597356,1370.4647404597356,1142.00146584144,2006-06-13,129.08682871936733
5,333.61011081032916,333.61011081032916,0.568,1416.0051389882262,1416.0051389882262,1147.2168259429932,2006-06-14,146.43108229230802
6,342.14906155581775,342.14906155581775,0.5916666666666667,1424.5440897337148,1424.5440897337148,1153.008358224233,2006-06-15,149.66470656176585
7,350.6254185994467,350.6254185994467,0.5739130434782609,1433.0204467773438,1433.0204467773438,1152.0657955667248,2006-06-16,152.83513661612372
8,330.2298044676422,330.2298044676422,0.5636363636363636,1412.6248326455393,1412.6248326455393,1140.0968200683594,2006-06-17,145.15181895203352
9,341.5518354569358,341.5518354569358,0.5523809523809524,1423.9468636348329,1423.9468636348329,1126.270083763486,2006-06-18,149.41601696968618
10,379.1999514030688,379.1999514030688,0.55,1461.5949795809659,1461.5949795809659,1160.200057220459,2006-06-19,163.47380991402474
11,369.6662315877279,369.6662315877279,0.5263157894736842,1452.061259765625,1452.061259765625,1143.8752502039858,2006-06-20,159.92477665979325
12,369.0560709743636,369.0560709743636,0.5222222222222223,1451.4510991522607,1451.4510991522607,1135.8230380588107,2006-06-21,159.69684553715786
13,367.2740471660227,367.2740471660227,0.5411764705882353,1449.6690753439198,1449.6690753439198,1133.4064331054688,2006-06-22,159.03884738745865
14,340.78920998979925,340.78920998979925,0.5375,1423.1842381676963,1423.1842381676963,1130.5034776687621,2006-06-23,149.12343209476953
15,357.836074018049,357.836074018049,0.49333333333333335,1440.231102195946,1440.231102195946,1131.9780765787762,2006-06-24,155.51051775187537
16,383.6998671288584,383.6998671288584,0.4857142857142857,1466.0948953067555,1466.0948953067555,1133.5146977015904,2006-06-25,165.130080038912
17,341.47225266998885,341.47225266998885,0.5230769230769231,1423.867280847886,1423.867280847886,1132.7179995023287,2006-06-26,149.3767641404753
18,330.3596104939779,330.3596104939779,0.5,1412.754638671875,1412.754638671875,1109.6318822224935,2006-06-27,145.18429971441958
19,246.8776463826498,246.8776463826498,0.5818181818181818,1329.2726745605469,1329.2726745605469,1111.300688310103,2006-06-28,113.03355635139246
20,269.4657459356847,269.4657459356847,0.52,1351.8607741135818,1351.8607741135818,1064.4793576049806,2006-06-29,121.85092595737706
21,273.77896270751967,273.77896270751967,0.5333333333333333,1356.1739908854167,1356.1739908854167,1107.9154045952691,2006-06-30,123.52888571760992
22,278.0836349487306,278.0836349487306,0.6,1360.4786631266277,1360.4786631266277,1150.2724143981934,2006-07-01,125.2289870870815
23,267.56557798839754,267.56557798839754,0.6,1349.9606061662946,1349.9606061662946,1130.9097063337053,2006-07-02,121.1445842987765
24,294.71033070882163,294.71033070882163,0.6666666666666666,1377.1053588867187,1377.1053588867187,1170.6186228434244,2006-07-03,131.70980147685572
25,237.99149140475106,237.99149140475106,0.76,1320.3865195826481,1320.3865195826481,1171.4617651367187,2006-07-04,109.72612568089946
26,287.05603101681436,287.05603101681436,0.65,1369.4510591947114,1369.4510591947114,1231.5666198730469,2006-07-05,128.74257112986163
27,280.6716832478842,280.6716832478842,0.8,1363.0667114257812,1363.0667114257812,1262.5521850585938,2006-07-06,126.54202804574722
28,345.35455329531715,345.35455329531715,0.7,1427.7495814732142,1427.7495814732142,1278.5504760742188,2006-07-07,151.00952468887672
29,580.2077550252279,580.2077550252279,0.6,1662.602783203125,1662.602783203125,1333.9654541015625,2006-07-08,235.71967397840967
