,GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0,0.0,0.0,0.5533333333333333,1284.7998443971198,1284.7998443971198,1197.3920292154949,2006-10-05,0.0
1,89.05791219075513,89.05791219075513,0.5172413793103449,1286.44994140625,1286.44994140625,1190.3875652444774,2006-10-06,47.023274687314995
2,83.37525198171807,83.37525198171807,0.5285714285714286,1280.767281197213,1280.767281197213,1187.0826699393135,2006-10-07,44.43168797708053
3,86.14456952735281,86.14456952735281,0.5259259259259259,1283.5365987428477,1283.5365987428477,1187.6550532588253,2006-10-08,45.69777881547593
4,84.40080106668802,84.40080106668802,0.5153846153846153,1281.7928302821829,1281.7928302821829,1186.834989107572,2006-10-09,44.90056652913538
5,87.77345683976705,87.77345683976705,0.544,1285.165486055262,1285.165486055262,1191.8599038085938,2006-10-10,46.44157205894079
6,85.86923866189932,85.86923866189932,0.5166666666666667,1283.2612678773942,1283.2612678773942,1191.1258097330729,2006-10-11,45.571636046104004
7,98.76776986581308,98.76776986581308,0.46956521739130436,1296.159799081308,1296.159799081308,1192.1054889181387,2006-10-12,51.40096977860563
8,88.46647094726563,88.46647094726563,0.4909090909090909,1285.8585001627605,1285.8585001627605,1187.2246343439276,2006-10-13,46.7543016890486
9,89.22922810872387,89.22922810872387,0.47619047619047616,1286.6212573242187,1286.6212573242187,1187.2393246605284,2006-10-14,47.10141381888358
10,87.79704275118252,87.79704275118252,0.49,1285.1890719666774,1285.1890719666774,1184.195326538086,2006-10-15,46.44990240402578
11,83.39119134812131,83.39119134812131,0.4421052631578947,1280.7832205636162,1280.7832205636162,1176.2905935187089,2006-10-16,44.442171788774374
12,83.94758492606024,83.94758492606024,0.4666666666666667,1281.339614141555,1281.339614141555,1178.754024251302,2006-10-17,44.69423602572196
13,84.10371219519402,84.10371219519402,0.5176470588235295,1281.4957414106889,1281.4957414106889,1183.9136503331802,2006-10-18,44.76470498833063
14,73.17330395129284,73.17330395129284,0.5375,1270.5653331667877,1270.5653331667877,1182.4340690612794,2006-10-19,39.714707065187675
15,83.81943099584328,83.81943099584328,0.52,1281.2114602113381,1281.2114602113381,1188.0385563151042,2006-10-20,44.63465846655808
16,83.0204850756636,83.0204850756636,0.5857142857142857,1280.4125142911585,1280.4125142911585,1205.0239292689732,2006-10-21,44.27723201239084
17,89.39190633138014,89.39190633138014,0.5384615384615384,1286.783935546875,1286.783935546875,1204.3995304987982,2006-10-22,47.1764673140832
18,79.26118752219463,79.26118752219463,0.55,1276.6532167376895,1276.6532167376895,1196.6481974283854,2006-10-23,42.54157493817077
19,69.86053044637038,69.86053044637038,0.5818181818181818,1267.2525596618652,1267.2525596618652,1195.5644975142045,2006-10-24,38.16914985445767
20,76.51475702194944,76.51475702194944,0.56,1273.9067862374443,1273.9067862374443,1195.864345703125,2006-10-25,41.27203121507761
21,68.39976659802414,68.39976659802414,0.5111111111111111,1265.791795813519,1265.791795813519,1183.5099867078993,2006-10-26,37.47480327683175
22,72.228166958678,72.228166958678,0.425,1269.6201961741729,1269.6201961741729,1164.6479202270507,2006-10-27,39.27783602385634
23,81.84365041096999,81.84365041096999,0.45714285714285713,1279.2356796264648,1279.2356796264648,1167.4208251953125,2006-10-28,43.73009641696848
24,83.22229835146936,83.22229835146936,0.4666666666666667,1280.6143275669642,1280.6143275669642,1158.0235290527344,2006-10-29,44.361947885024264
25,71.58374452248586,71.58374452248586,0.52,1268.9757737379807,1268.9757737379807,1161.0266967773437,2006-10-30,38.97051647850371
26,61.3443843587238,61.3443843587238,0.5,1258.7364135742187,1258.7364135742187,1142.9417755126954,2006-10-31,34.12535827878826
27,45.83990437825514,45.83990437825514,0.4666666666666667,1243.23193359375,1243.23193359375,1130.055802408854,2006-11-01,26.56281179181882
28,56.05108601888014,56.05108601888014,0.5,1253.443115234375,1253.443115234375,1156.0261596679688,2006-11-02,31.577165866452056
29,20.19134480794264,20.19134480794264,0.2,1217.5833740234375,1217.5833740234375,1074.0848754882813,2006-11-03,13.159097540882936
