PRICE_RANGE
"[4138.609375, 3793.705810546875, 3892.3525390625, 4252.90966796875, 4150.26220703125, 4149.17138671875, 4042.814697265625, 3991.5703125, 3919.22314453125, 4069.659423828125, 4064.902099609375, 4102.7900390625, 3790.904052734375, 3784.484619140625, 3835.164794921875, 4239.08203125, 3508.124755859375, 4407.40625, 3920.9326171875, 4087.755859375, 4474.97216796875, 4260.17822265625, 4027.806640625, 3990.79150390625, 4375.8583984375, 4034.902587890625, 4136.57958984375, 4149.90478515625, 4325.22705078125, 4386.49365234375]"
"[4456.47314453125, 3798.773193359375, 3822.259033203125, 4220.21728515625, 4126.80419921875, 4096.4326171875, 3765.368408203125, 4006.271484375, 4183.59130859375, 4128.6669921875, 4088.043212890625, 4069.84033203125, 3711.328125, 3695.72412109375, 3930.450439453125, 4195.59619140625, 3279.9482421875, 4359.81884765625, 3980.43310546875, 4132.671875, 4509.1416015625, 4268.486328125, 4008.19384765625, 4084.2841796875, 4370.63232421875, 3955.197998046875, 4064.823974609375, 4138.0654296875, 4520.57373046875]"
"[4387.93701171875, 3717.74853515625, 3817.171875, 4175.66455078125, 4121.267578125, 4078.758544921875, 3819.20849609375, 3983.591064453125, 4235.26318359375, 4065.423828125, 4109.943359375, 4058.66943359375, 3703.651611328125, 3745.254150390625, 3821.537353515625, 4109.05126953125, 3652.430908203125, 4278.13134765625, 4042.757568359375, 4101.75, 4517.79541015625, 4287.29150390625, 4083.232177734375, 4001.80029296875, 4342.02783203125, 3960.608642578125, 4056.798095703125, 4246.03466796875]"
"[4119.5849609375, 3730.835205078125, 3542.4697265625, 4157.29736328125, 4157.64501953125, 4037.5966796875, 4170.5361328125, 4023.853515625, 4204.51953125, 4067.670166015625, 4224.93603515625, 4090.394775390625, 3773.610595703125, 3611.521728515625, 3791.04345703125, 4265.4169921875, 3891.498046875, 4279.8154296875, 3984.96044921875, 4105.478515625, 4505.6064453125, 4359.9990234375, 3992.22607421875, 3889.154541015625, 4341.2666015625, 3970.971923828125, 4089.762451171875]"
"[4024.26318359375, 3414.061279296875, 3554.8251953125, 4257.4384765625, 4156.8125, 4049.894287109375, 4190.162109375, 3985.554443359375, 4192.49072265625, 4274.37841796875, 4173.59375, 4121.234375, 3711.100830078125, 3483.2744140625, 3963.375244140625, 4309.91796875, 3944.650634765625, 4272.46484375, 3982.204345703125, 4145.5439453125, 4210.8955078125, 4406.31298828125, 3863.033203125, 3919.318115234375, 4325.34326171875, 3963.166748046875]"
"[3957.627197265625, 3452.87353515625, 3774.967041015625, 4186.58740234375, 4067.8583984375, 4099.78125, 4169.4619140625, 3954.927734375, 4485.85791015625, 4069.242919921875, 4024.328369140625, 4192.67626953125, 3612.7958984375, 3727.7138671875, 3977.5244140625, 4329.7578125, 3898.606201171875, 4288.05712890625, 4032.611083984375, 4039.37841796875, 4217.833984375, 4432.39208984375, 3939.13720703125, 3927.18603515625, 4253.23974609375]"
"[4375.529296875, 3702.369384765625, 3764.06689453125, 3817.477294921875, 4125.4541015625, 4050.451416015625, 4169.66015625, 3999.917236328125, 4320.06201171875, 4019.41650390625, 3952.8544921875, 4192.13916015625, 3779.072265625, 3828.81494140625, 4005.418701171875, 4342.01318359375, 3905.052490234375, 4299.31103515625, 4177.74951171875, 4021.89208984375, 4212.9140625, 4401.27587890625, 3949.499755859375, 3951.569091796875]"
"[3848.978515625, 3707.0380859375, 3800.875244140625, 3853.880859375, 4139.53466796875, 4007.77197265625, 4113.66796875, 3979.94775390625, 4173.439453125, 3742.47900390625, 3947.773681640625, 4131.19921875, 3846.87451171875, 3872.250732421875, 3959.674072265625, 4343.6962890625, 3923.63037109375, 4067.58349609375, 4172.28271484375, 3985.87744140625, 4167.7451171875, 4355.70703125, 3740.887939453125]"
"[3825.662353515625, 4099.76953125, 3858.203857421875, 3860.605712890625, 4154.48828125, 4214.95068359375, 4169.0146484375, 3951.35498046875, 4040.396728515625, 3545.52294921875, 4000.1083984375, 4095.83544921875, 3875.860595703125, 3847.073974609375, 3962.387451171875, 4359.84765625, 4360.1943359375, 4056.839599609375, 4131.43701171875, 3981.52783203125, 4168.42724609375, 4182.58251953125]"
"[4310.46142578125, 4144.7822265625, 3876.351318359375, 3870.299072265625, 4377.56884765625, 4117.30322265625, 4160.5517578125, 3936.758056640625, 3945.157470703125, 3950.063720703125, 4087.30712890625, 4096.75244140625, 3863.63330078125, 3849.119873046875, 4000.5986328125, 4108.41455078125, 4365.82958984375, 4000.465576171875, 4096.81884765625, 3959.92822265625, 4211.865234375]"
"[4181.52392578125, 4149.10791015625, 3835.499755859375, 3649.7294921875, 4226.82275390625, 4038.79150390625, 4218.73046875, 3888.227783203125, 4137.521484375, 4098.01171875, 4089.892578125, 4140.181640625, 3867.591064453125, 3867.287353515625, 4148.2626953125, 4036.87158203125, 4333.33642578125, 3997.734619140625, 4092.675048828125, 4002.561767578125]"
"[3968.737548828125, 4180.66259765625, 3936.509765625, 3675.122314453125, 3995.344482421875, 3913.25537109375, 4263.89404296875, 3971.314208984375, 4213.51708984375, 4166.36181640625, 4084.732421875, 4152.5615234375, 3872.240966796875, 4078.3583984375, 4113.9736328125, 3966.898681640625, 4276.93408203125, 3986.94921875, 4200.94873046875]"
"[4099.875, 4301.5263671875, 3862.859130859375, 3810.076416015625, 3902.47900390625, 3818.639404296875, 4205.798828125, 3985.791259765625, 4240.6650390625, 4139.51806640625, 4103.8408203125, 4133.8173828125, 4054.2353515625, 4166.7197265625, 4038.620849609375, 3987.04150390625, 4264.51171875, 4009.70703125]"
"[3988.729248046875, 4218.3681640625, 3820.0439453125, 3805.40625, 3835.39599609375, 4009.021484375, 4159.1845703125, 4000.15966796875, 4224.75244140625, 4135.8369140625, 4126.5810546875, 4240.2900390625, 4040.351318359375, 4239.51171875, 4000.3876953125, 4003.52734375, 4351.75732421875]"
"[4289.9130859375, 4049.9716796875, 3829.251953125, 3730.77978515625, 3992.705078125, 4052.182373046875, 4143.67333984375, 3997.855712890625, 4234.30029296875, 4195.45361328125, 4113.29248046875, 4315.20458984375, 4025.091796875, 4142.2373046875, 3995.126220703125, 4128.98486328125]"
"[4043.286376953125, 3974.6142578125, 3740.688720703125, 3825.159423828125, 4155.42578125, 4088.318115234375, 4158.4052734375, 4005.90966796875, 4261.634765625, 3814.173828125, 4043.177978515625, 4308.28955078125, 3931.427001953125, 4104.80712890625, 4060.328857421875]"
"[3992.1669921875, 3929.33984375, 3806.86376953125, 3893.97265625, 4167.89306640625, 4067.34423828125, 4170.9619140625, 4011.2783203125, 4090.57568359375, 3818.215576171875, 4025.734130859375, 4237.2958984375, 3911.411376953125, 4261.744140625]"
"[4177.3427734375, 4065.578125, 3893.133544921875, 3907.5439453125, 4141.685546875, 4073.94580078125, 4175.53955078125, 4235.06591796875, 3955.064697265625, 3763.84033203125, 4029.655517578125, 4198.87451171875, 4075.041015625]"
"[3794.520263671875, 4168.5458984375, 3904.16796875, 3936.6025390625, 4158.76171875, 4096.38720703125, 3967.75830078125, 4286.91845703125, 3857.354248046875, 3691.783935546875, 3997.309326171875, 4150.80224609375]"
"[4175.86572265625, 4173.01025390625, 3918.35302734375, 3938.5419921875, 4180.8046875, 3980.196533203125, 3875.8271484375, 4307.3564453125, 3985.321044921875, 3671.155029296875, 4036.060546875]"
"[3982.864501953125, 4150.55078125, 3931.443603515625, 3937.448974609375, 3953.026611328125, 4022.0810546875, 3754.8798828125, 4242.71923828125, 3996.586669921875, 3784.921142578125]"
"[3626.59814453125, 4162.1044921875, 3905.05224609375, 3969.703857421875, 3953.479736328125, 3964.649658203125, 3799.3330078125, 4198.3671875, 3979.28564453125]"
"[3971.918212890625, 4191.2490234375, 4248.03662109375, 3892.43603515625, 3909.204345703125, 3894.201171875, 3834.883056640625, 4123.60546875]"
"[4273.88525390625, 3927.064208984375, 4171.64892578125, 3795.016845703125, 3821.0810546875, 3888.526123046875, 3838.802001953125]"
"[3732.8779296875, 3825.182861328125, 4148.97705078125, 3860.13916015625, 3803.759521484375, 3944.894775390625]"
"[3896.7080078125, 3777.06396484375, 4182.2294921875, 3900.71337890625, 4116.0048828125]"
"[3881.393310546875, 3879.04833984375, 4181.98876953125, 3854.75634765625]"
"[3811.622314453125, 3875.862060546875, 4079.114013671875]"
"[4096.26025390625, 3633.598388671875]"
[3666.851806640625]
