PRICE_RANGE
"[4512.3486328125, 4237.87353515625, 3917.303955078125, 3707.88623046875, 3659.2939453125, 3801.75439453125, 3879.761962890625, 4184.6962890625, 3884.647216796875, 4050.442626953125, 4485.73193359375, 4037.65380859375, 3995.425537109375, 4315.68212890625, 4580.873046875, 4215.80517578125, 4454.94873046875, 3895.29736328125, 4333.3349609375, 4394.08251953125, 4227.5927734375, 4617.94091796875, 4842.06982421875, 4138.6083984375, 4420.63525390625, 4173.63232421875, 4463.7119140625, 4356.04833984375, 4370.232421875, 4294.65625]"
"[4223.703125, 4212.18408203125, 3891.43994140625, 3574.5546875, 3621.206298828125, 3493.29736328125, 3973.174072265625, 3955.915771484375, 3996.40869140625, 4107.57373046875, 4313.14208984375, 4117.7724609375, 3761.74853515625, 4222.6201171875, 4485.95361328125, 4164.13134765625, 4488.2265625, 4059.930908203125, 4169.5068359375, 4431.75732421875, 4214.91064453125, 4671.0380859375, 4479.45361328125, 4057.25732421875, 4524.64501953125, 4046.47265625, 4452.80029296875, 4349.6689453125, 4240.21484375]"
"[4345.01953125, 4169.0341796875, 3893.458740234375, 3717.090087890625, 3658.014404296875, 3555.65087890625, 4009.391357421875, 4081.768310546875, 4101.201171875, 4145.14404296875, 4269.82275390625, 4114.1640625, 3761.6806640625, 4393.65625, 4477.78125, 4154.33544921875, 4586.5654296875, 4033.3818359375, 4047.33447265625, 4375.92919921875, 4228.3232421875, 4593.0234375, 4271.751953125, 3966.468017578125, 4377.38134765625, 4183.162109375, 4447.875, 4321.2890625]"
"[4409.10791015625, 3949.54638671875, 3762.913330078125, 3510.956298828125, 3755.26708984375, 3563.2314453125, 4035.147216796875, 4100.81982421875, 3986.891845703125, 4252.7841796875, 4207.36865234375, 3918.198974609375, 3975.140625, 4348.328125, 4339.27294921875, 4207.77392578125, 4404.43310546875, 4096.4619140625, 4107.0771484375, 4419.87548828125, 4138.76708984375, 4165.5703125, 4355.7470703125, 4048.14404296875, 4381.5654296875, 4193.70361328125, 3969.676025390625]"
"[4142.64111328125, 4126.5205078125, 3930.193359375, 3710.54736328125, 3938.69677734375, 4222.294921875, 3982.546142578125, 4147.470703125, 4002.412353515625, 4698.90966796875, 4483.41796875, 3941.021484375, 3987.301025390625, 4376.63671875, 4465.0703125, 4202.40478515625, 4456.04345703125, 4268.685546875, 4059.471923828125, 4395.53076171875, 4176.53564453125, 4339.189453125, 4226.27734375, 3926.6982421875, 4447.5224609375, 4269.65966796875]"
"[4257.9931640625, 3947.93701171875, 4043.5087890625, 3629.746337890625, 4105.021484375, 4266.365234375, 4111.4091796875, 4169.671875, 3834.87890625, 4558.05859375, 4671.21923828125, 3923.356689453125, 3960.630126953125, 4484.14404296875, 4414.27001953125, 4083.98193359375, 4621.35498046875, 4310.71484375, 4235.15478515625, 4136.728515625, 4194.365234375, 4174.09619140625, 4340.80322265625, 3869.38916015625, 4578.056640625]"
"[4527.51416015625, 4502.8671875, 3930.797607421875, 3956.100830078125, 4104.5400390625, 4310.017578125, 4413.08349609375, 4678.44287109375, 4008.0947265625, 4195.77685546875, 4773.1650390625, 3850.03955078125, 4071.743896484375, 4335.0048828125, 4478.11376953125, 4074.177734375, 4597.59765625, 4161.33642578125, 4482.64501953125, 4112.0498046875, 4178.80615234375, 4061.569580078125, 4353.25341796875, 3971.031005859375]"
"[3964.37451171875, 4256.916015625, 3993.92724609375, 3944.13818359375, 4105.93603515625, 4452.541015625, 3706.69921875, 4484.18896484375, 4026.788818359375, 4255.638671875, 4639.84912109375, 4056.7998046875, 4120.34619140625, 4373.5458984375, 4622.04541015625, 4022.297119140625, 4529.89453125, 4249.93017578125, 4371.091796875, 4056.23486328125, 4156.23828125, 4189.0341796875, 4698.96875]"
"[4615.61767578125, 3850.51025390625, 3852.39599609375, 3983.556884765625, 4109.53173828125, 4794.17333984375, 3981.457275390625, 4231.08447265625, 4059.6630859375, 4154.87744140625, 4504.99755859375, 4076.916015625, 3861.900390625, 4296.16748046875, 4590.861328125, 4108.24169921875, 4400.82080078125, 4151.59228515625, 4591.123046875, 4038.4541015625, 4183.4580078125, 3614.052978515625]"
"[3613.492431640625, 3819.733642578125, 3836.277099609375, 3987.39990234375, 3632.412353515625, 4668.626953125, 4164.39453125, 4220.359375, 4030.1953125, 4215.794921875, 4360.13671875, 3914.941162109375, 3881.485107421875, 4421.92822265625, 4450.66015625, 4230.87060546875, 4314.1220703125, 4225.4345703125, 4421.0888671875, 4103.412109375, 4122.515625]"
"[4074.9033203125, 3898.55224609375, 3760.08740234375, 4391.33837890625, 3931.98681640625, 4267.97216796875, 4248.11767578125, 4202.8447265625, 3992.770751953125, 4127.9599609375, 4333.15966796875, 4065.884033203125, 3843.4375, 4480.228515625, 4038.210693359375, 4278.91943359375, 4322.6826171875, 4250.81884765625, 4289.2373046875, 4443.59716796875]"
"[4415.857421875, 3802.6884765625, 3547.136474609375, 4252.671875, 4354.80126953125, 4326.7431640625, 4294.1904296875, 4306.23388671875, 4040.02001953125, 4073.322509765625, 4271.19775390625, 3993.94775390625, 4049.52685546875, 4074.876220703125, 4182.14794921875, 4094.973876953125, 4328.90185546875, 4183.642578125, 4871.40185546875]"
"[4755.36279296875, 3718.098876953125, 3615.89990234375, 3932.230712890625, 4431.466796875, 4244.208984375, 4132.29736328125, 4271.6162109375, 3852.8955078125, 4244.52001953125, 4225.740234375, 4103.2294921875, 4469.955078125, 4121.14453125, 4023.968017578125, 4134.6064453125, 4205.056640625, 4312.75048828125]"
"[4198.9453125, 3863.438720703125, 4032.6640625, 3975.78955078125, 4427.83984375, 4381.48095703125, 4245.61865234375, 4317.716796875, 3832.605224609375, 4188.9287109375, 4314.65478515625, 3974.930419921875, 4713.64111328125, 4175.20654296875, 4169.328125, 4229.1484375, 3876.201416015625]"
"[4110.52587890625, 4134.25927734375, 4041.711181640625, 3920.33740234375, 4303.5908203125, 4356.5625, 4148.22998046875, 4459.287109375, 3753.17041015625, 4256.96875, 4202.5419921875, 3977.781005859375, 4317.8037109375, 4013.998046875, 4185.8193359375, 4026.6201171875]"
"[4139.38427734375, 4201.650390625, 3947.9453125, 4002.127197265625, 4179.4306640625, 4232.400390625, 4032.2529296875, 4390.90673828125, 3960.10009765625, 4472.765625, 4457.91552734375, 3988.33642578125, 4298.26318359375, 4191.80224609375, 4366.9560546875]"
"[4253.45068359375, 4184.1220703125, 4014.0546875, 3947.393798828125, 4253.5849609375, 4605.47705078125, 3954.29150390625, 4188.20751953125, 4104.98583984375, 4565.08642578125, 4246.59326171875, 4075.986328125, 4620.11181640625, 4395.6357421875]"
"[4251.50146484375, 4141.52490234375, 4063.32958984375, 3913.95849609375, 3989.986572265625, 4343.95947265625, 4071.669189453125, 4140.8779296875, 4245.4521484375, 4267.99853515625, 4281.08447265625, 4070.266357421875, 3833.74853515625]"
"[3905.242431640625, 4002.700927734375, 3941.501220703125, 4068.0869140625, 4100.8525390625, 4266.73095703125, 4340.83984375, 4180.67822265625, 4202.521484375, 4270.26171875, 4382.07861328125, 4551.0048828125]"
"[4375.80859375, 4051.154296875, 3836.0986328125, 4017.675537109375, 4203.3203125, 4080.252197265625, 4150.158203125, 4003.223876953125, 4067.570556640625, 4383.9384765625, 4230.8828125]"
"[3984.9697265625, 4017.531494140625, 3803.90185546875, 3995.3720703125, 4306.16455078125, 4035.080810546875, 4328.2080078125, 4059.25146484375, 4144.17724609375, 4185.646484375]"
"[4381.3642578125, 4120.66943359375, 3913.02392578125, 4420.39697265625, 4256.38623046875, 4255.03759765625, 4408.32421875, 4068.899658203125, 4189.849609375]"
"[4184.3681640625, 4066.142822265625, 4274.71484375, 4595.091796875, 4354.181640625, 3857.18701171875, 4013.604248046875, 4000.352294921875]"
"[4055.407958984375, 4353.89501953125, 4276.38427734375, 4182.466796875, 4350.548828125, 3879.832275390625, 4629.71240234375]"
"[4686.9404296875, 4310.533203125, 4507.81298828125, 4393.640625, 4328.1796875, 4017.450927734375]"
"[4171.4111328125, 4280.978515625, 4376.77685546875, 4554.6630859375, 4561.83203125]"
"[4509.89794921875, 4299.265625, 4245.796875, 4228.2919921875]"
"[4180.3828125, 4300.1376953125, 4703.0234375]"
"[4316.08251953125, 4086.96826171875]"
[3941.87353515625]
