GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0.0,0.0,0.5533333333333333,1358.4257591891,1358.4257591891,1265.522383219401,2007-01-01,0.0
94.50541710527432,94.50541710527432,0.5310344827586206,1360.0278003246754,1360.0278003246754,1265.6682027882543,2007-01-02,49.48748868366806
90.47485799153651,90.47485799153651,0.5357142857142857,1355.9972412109375,1355.9972412109375,1263.81591796875,2007-01-03,47.667291381441906
89.15537415435347,89.15537415435347,0.5111111111111111,1354.6777573737545,1354.6777573737545,1258.1689837420429,2007-01-04,47.06729739918299
91.80426391601554,91.80426391601554,0.5769230769230769,1357.3266471354166,1357.3266471354166,1266.2390315129207,2007-01-05,48.275361805979756
90.71817328559018,90.71817328559018,0.576,1356.2405565049912,1356.2405565049912,1267.0704677734375,2007-01-06,47.78359697497018
92.34918660481776,92.34918660481776,0.5833333333333334,1357.8715698242188,1357.8715698242188,1273.1835545857748,2007-01-07,48.523107410861634
103.58692889589247,103.58692889589247,0.5739130434782609,1369.1093121152935,1369.1093121152935,1277.1869766898776,2007-01-08,53.55748211402918
105.14629353841156,105.14629353841156,0.6363636363636364,1370.6686767578126,1370.6686767578126,1285.2580971457742,2007-01-09,54.270558540616776
99.2344790101663,99.2344790101663,0.6190476190476191,1364.7568622295673,1364.7568622295673,1278.2626296270462,2007-01-10,51.629248849985515
103.92228933623346,103.92228933623346,0.66,1369.4446725556345,1369.4446725556345,1293.2266455078125,2007-01-11,53.73778329294664
110.46375798543295,110.46375798543295,0.6736842105263158,1375.986141204834,1375.986141204834,1295.3564851459703,2007-01-12,56.64189385726642
112.40918860233182,112.40918860233182,0.6111111111111112,1377.9315718217329,1377.9315718217329,1285.8276496039496,2007-01-13,57.46887998261475
111.05588094075529,111.05588094075529,0.5882352941176471,1376.5782641601563,1376.5782641601563,1276.698442885455,2007-01-14,56.865949974417816
125.8296596007417,125.8296596007417,0.575,1391.3520428201427,1391.3520428201427,1281.1835350036622,2007-01-15,63.31014106573869
117.25846450343283,117.25846450343283,0.5866666666666667,1382.7808477228339,1382.7808477228339,1271.4922001139323,2007-01-16,59.58640411475791
111.24901664538265,111.24901664538265,0.5571428571428572,1376.7713998647837,1376.7713998647837,1263.915631539481,2007-01-17,56.943685764030086
102.17607929012638,102.17607929012638,0.6307692307692307,1367.6984625095274,1367.6984625095274,1267.0560697115384,2007-01-18,52.94720240445532
115.8450814132002,115.8450814132002,0.6166666666666667,1381.3674646326012,1381.3674646326012,1275.8320571899415,2007-01-19,58.9784965914243
128.7350456310453,128.7350456310453,0.6363636363636364,1394.2574288504463,1394.2574288504463,1289.4250760165128,2007-01-20,64.58932101785176
127.62720839991721,127.62720839991721,0.66,1393.1495916193182,1393.1495916193182,1287.7137261962891,2007-01-21,64.12412812373196
124.20489486518954,124.20489486518954,0.6444444444444445,1389.7272780845906,1389.7272780845906,1275.456633843316,2007-01-22,62.63389383061447
122.92962361653645,122.92962361653645,0.625,1388.4520068359375,1388.4520068359375,1272.9141387939453,2007-01-23,62.07100745518119
141.13072069572672,141.13072069572672,0.6285714285714286,1406.6531039151278,1406.6531039151278,1290.2294991629465,2007-01-24,69.89885467269431
148.40939168294267,148.40939168294267,0.6666666666666666,1413.9317749023437,1413.9317749023437,1309.601629638672,2007-01-25,73.01210619500736
165.1398970540365,165.1398970540365,0.6,1430.6622802734375,1430.6622802734375,1295.1385180664063,2007-01-26,79.99571505748989
170.72405796148837,170.72405796148837,0.65,1436.2464411808894,1436.2464411808894,1311.2836639404297,2007-01-27,82.34633989503915
172.29537801106767,172.29537801106767,0.6666666666666666,1437.8177612304687,1437.8177612304687,1304.0995930989584,2007-01-28,83.01057175318758
149.84309529622396,149.84309529622396,0.8,1415.365478515625,1415.365478515625,1370.459765625,2007-01-29,73.76181385857672
82.41603230794271,82.41603230794271,0.8,1347.9384155273438,1347.9384155273438,1315.771435546875,2007-01-30,44.11172685279824
