GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0.0,0.0,0.58,1364.5359335713003,1364.5359335713003,1294.8404962158204,2007-01-19,0.0
75.39410208353183,75.39410208353183,0.5655172413793104,1370.2345982993522,1370.2345982993522,1296.5833481361126,2007-01-20,40.75244032474595
77.83817891438798,77.83817891438798,0.5357142857142857,1372.6786751302084,1372.6786751302084,1291.9783850533622,2007-01-21,41.882458342689816
76.29137985438501,76.29137985438501,0.5407407407407407,1371.1318760702054,1371.1318760702054,1292.7596268265336,2007-01-22,41.16613364529641
66.95787167110961,66.95787167110961,0.5692307692307692,1361.79836788693,1361.79836788693,1292.3311645507813,2007-01-23,36.799256639256434
76.42711285658288,76.42711285658288,0.568,1371.2676090724033,1371.2676090724033,1302.607826171875,2007-01-24,41.23256637511628
69.29208190917961,69.29208190917961,0.625,1364.132578125,1364.132578125,1307.30242767334,2007-01-25,37.911595708424116
72.55094373246311,72.55094373246311,0.6173913043478261,1367.3914399482835,1367.3914399482835,1307.367691172724,2007-01-26,39.437930575703426
72.61789602706676,72.61789602706676,0.6090909090909091,1367.4583922428872,1367.4583922428872,1306.0258850097657,2007-01-27,39.46709680550977
71.89835342407218,71.89835342407218,0.6095238095238096,1366.7388496398926,1366.7388496398926,1306.5983805338542,2007-01-28,39.13065366845761
71.96173917000738,71.96173917000738,0.57,1366.8022353858278,1366.8022353858278,1313.100625,2007-01-29,39.152398535128086
53.30958564309503,53.30958564309503,0.5368421052631579,1348.1500818589154,1348.1500818589154,1299.3060482627468,2007-01-30,30.245449071892576
58.79338253099081,58.79338253099081,0.5444444444444444,1353.6338787468112,1353.6338787468112,1304.1760158962675,2007-01-31,32.903152003091684
52.51177877620762,52.51177877620762,0.5764705882352941,1347.352274992028,1347.352274992028,1301.0631132238052,2007-02-01,29.859560821874034
50.85459596215219,50.85459596215219,0.5125,1345.6950921779726,1345.6950921779726,1294.1003524780274,2007-02-02,29.04268525466822
48.55518185264168,48.55518185264168,0.5066666666666667,1343.395678068462,1343.395678068462,1291.1510546875,2007-02-03,27.909626649184883
39.879267906775794,39.879267906775794,0.5571428571428572,1334.7197641225962,1334.7197641225962,1290.1822248186384,2007-02-04,23.565324843625163
42.96446773753428,42.96446773753428,0.5230769230769231,1337.8049639533547,1337.8049639533547,1289.2883413461539,2007-02-05,25.123000177044254
39.07984365752236,39.07984365752236,0.55,1333.9203398733428,1333.9203398733428,1287.4049825032553,2007-02-06,23.15799163672023
35.263645511750155,35.263645511750155,0.5636363636363636,1330.1041417275705,1330.1041417275705,1287.8541659268467,2007-02-07,21.200294342579127
46.5751434326171,46.5751434326171,0.5,1341.4156396484375,1341.4156396484375,1287.3660192871093,2007-02-08,26.92796250880173
39.62191223144532,39.62191223144532,0.4444444444444444,1334.4624084472657,1334.4624084472657,1284.2876003689237,2007-02-09,23.43436198372042
51.507218808774496,51.507218808774496,0.675,1346.347715024595,1346.347715024595,1315.7775390625,2007-02-10,29.388755300656314
52.777429013459596,52.777429013459596,0.6571428571428571,1347.61792522928,1347.61792522928,1315.4767229352678,2007-02-11,30.00572974238127
62.832172241210856,62.832172241210856,0.5333333333333333,1357.6726684570312,1357.6726684570312,1309.8509928385417,2007-02-12,34.83702374630735
64.4906805419921,64.4906805419921,0.6,1359.3311767578125,1359.3311767578125,1316.327841796875,2007-02-13,35.635378999378645
60.368679983956326,60.368679983956326,0.7,1355.2091761997767,1355.2091761997767,1326.661083984375,2007-02-14,33.697239523333124
65.07371887207023,65.07371887207023,0.5333333333333333,1359.9142150878906,1359.9142150878906,1312.5348958333334,2007-02-15,35.90321167392112
54.26566426595036,54.26566426595036,0.6,1349.1061604817708,1349.1061604817708,1318.2878540039062,2007-02-16,30.718895946599048
77.3225897216796,77.3225897216796,0.6,1372.1630859375,1372.1630859375,1337.18701171875,2007-02-17,41.654074841061046
