GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0.0,0.0,0.5266666666666666,1366.620525118671,1366.620525118671,1270.4683634440105,2007-01-02,0.0
90.35042401318128,90.35042401318128,0.503448275862069,1360.8187874571918,1360.8187874571918,1264.5914491850754,2007-01-03,47.609212073995934
81.43528747558594,81.43528747558594,0.5142857142857142,1351.9036509195964,1351.9036509195964,1258.4623391287666,2007-01-04,43.54038235361362
86.96300091659805,86.96300091659805,0.562962962962963,1357.4313643606085,1357.4313643606085,1266.817650462963,2007-01-05,46.075189509523774
86.82938444233378,86.82938444233378,0.5615384615384615,1357.2977478863443,1357.2977478863443,1266.8491229717547,2007-01-06,46.0140697480284
92.59702616070035,92.59702616070035,0.536,1363.0653896047108,1363.0653896047108,1271.1844243164062,2007-01-07,48.627302227093885
98.12635781108452,98.12635781108452,0.575,1368.594721255095,1368.594721255095,1278.8018534342448,2007-01-08,51.120555768090014
105.11469453437144,105.11469453437144,0.6347826086956522,1375.583057978382,1375.583057978382,1290.293335491678,2007-01-09,54.25585756810631
97.19815736428268,97.19815736428268,0.5909090909090909,1367.6665208082932,1367.6665208082932,1278.131220592152,2007-01-10,50.708222808466246
103.74333237156725,103.74333237156725,0.6285714285714286,1374.2116958155777,1374.2116958155777,1294.7884951636904,2007-01-11,53.644016263508874
102.86324693670304,102.86324693670304,0.67,1373.3316103807135,1373.3316103807135,1294.0997192382813,2007-01-12,53.27166403137607
106.63059703090721,106.63059703090721,0.6,1377.0989604749177,1377.0989604749177,1286.3380300421463,2007-01-13,54.9151759868421
110.59888533049934,110.59888533049934,0.5666666666666667,1381.0672487745098,1381.0672487745098,1279.0014116075304,2007-01-14,56.65927233166174
115.91877656824431,115.91877656824431,0.6,1386.3871400122548,1386.3871400122548,1284.6850937787224,2007-01-15,59.00465222997152
108.56577555338527,108.56577555338527,0.6,1379.0341389973958,1379.0341389973958,1274.77840385437,2007-01-16,55.771191675542696
108.49716806799415,108.49716806799415,0.5466666666666666,1378.9655315120046,1378.9655315120046,1267.7003771972657,2007-01-17,55.728499056669946
100.92665303548165,100.92665303548165,0.5714285714285714,1371.3950164794921,1371.3950164794921,1264.4736938476562,2007-01-18,52.37191926261076
111.84573912009205,111.84573912009205,0.6,1382.3141025641025,1382.3141025641025,1278.5781677246093,2007-01-19,57.21721542618302
120.4555207673493,120.4555207673493,0.6166666666666667,1390.9238842113598,1390.9238842113598,1286.2914494832357,2007-01-20,60.991586858653314
119.50097536573207,119.50097536573207,0.6181818181818182,1389.9693388097426,1389.9693388097426,1281.8159451571378,2007-01-21,60.57631565967911
107.00215657552076,107.00215657552076,0.68,1377.4705200195312,1377.4705200195312,1278.5491027832031,2007-01-22,55.115668274526165
115.3640023690682,115.3640023690682,0.6,1385.8323658130787,1385.8323658130787,1273.846875,2007-01-23,58.76171565332312
122.22987874348951,122.22987874348951,0.65,1392.6982421875,1392.6982421875,1289.7904541015625,2007-01-24,61.77935711248775
130.123120294101,130.123120294101,0.6571428571428571,1400.5914837381115,1400.5914837381115,1303.9727103097098,2007-01-25,65.19939390549891
154.9170396592881,154.9170396592881,0.6,1425.3854031032986,1425.3854031032986,1294.746006266276,2007-01-26,75.7180288325813
147.5252726236979,147.5252726236979,0.6,1417.9936360677084,1417.9936360677084,1301.3938598632812,2007-01-27,72.60041827911633
142.3596770457732,142.3596770457732,0.65,1412.8280404897837,1412.8280404897837,1299.6547912597657,2007-01-28,70.4342106671445
138.80283240116,138.80283240116,0.7333333333333333,1409.2711958451705,1409.2711958451705,1357.3971354166667,2007-01-29,68.98433551328017
64.56967366536446,64.56967366536446,0.5,1335.038037109375,1335.038037109375,1265.0929809570312,2007-01-30,35.66280260768687
80.32407633463527,80.32407633463527,0.6,1350.7924397786458,1350.7924397786458,1291.3807861328125,2007-01-31,43.040898925738006
