GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0.0,0.0,0.56,1369.0152864002046,1369.0152864002046,1296.5049806722004,2007-01-20,0.0
74.38769016442939,74.38769016442939,0.5448275862068965,1370.8926708366298,1370.8926708366298,1293.2540874612741,2007-01-21,40.281569304501986
72.92372062816958,72.92372062816958,0.5428571428571428,1369.42870130037,1369.42870130037,1293.3260938371932,2007-01-22,39.5986633026108
64.2611013089695,64.2611013089695,0.5777777777777777,1360.76608198117,1360.76608198117,1293.3273636429399,2007-01-23,35.522255660768124
73.9145958723102,73.9145958723102,0.5846153846153846,1370.4195765445106,1370.4195765445106,1304.7528141902044,2007-01-24,40.0669974818023
67.84857821822675,67.84857821822675,0.632,1364.3535588904272,1364.3535588904272,1309.1711059570312,2007-01-25,37.23332213512988
71.35347398189083,71.35347398189083,0.6333333333333333,1367.8584546540912,1367.8584546540912,1310.164456685384,2007-01-26,38.88196418587505
73.66880211239777,73.66880211239777,0.6086956521739131,1370.1737827845982,1370.1737827845982,1309.0956611965014,2007-01-27,39.95769823259649
69.41829095578669,69.41829095578669,0.6181818181818182,1365.923271627987,1365.923271627987,1308.1179443359374,2007-01-28,37.96915895390936
69.70273297085805,69.70273297085805,0.580952380952381,1366.2077136430585,1366.2077136430585,1314.3330950055804,2007-01-29,38.0948409953359
51.11186322247545,51.11186322247545,0.54,1347.6168438946759,1347.6168438946759,1299.7737805175782,2007-01-30,29.170180497499558
57.96185376289577,57.96185376289577,0.5473684210526316,1354.4668344350962,1354.4668344350962,1306.0151585629112,2007-01-31,32.50279271736463
50.62598234740449,50.62598234740449,0.5888888888888889,1347.130963019605,1347.130963019605,1302.9237196180557,2007-02-01,28.93671095940629
51.18569846332957,51.18569846332957,0.5411764705882353,1347.69067913553,1347.69067913553,1298.2153018727022,2007-02-02,29.206494747402076
47.90140628473546,47.90140628473546,0.5125,1344.4063869569359,1344.4063869569359,1293.4924240112305,2007-02-03,27.586226384148198
40.18109720865891,40.18109720865891,0.5333333333333333,1336.6860778808593,1336.6860778808593,1291.279326171875,2007-02-04,23.717188285734682
39.42155279486042,39.42155279486042,0.5285714285714286,1335.9265334670608,1335.9265334670608,1289.975422014509,2007-02-05,23.330919788113462
39.891902226466755,39.891902226466755,0.5230769230769231,1336.3968828986672,1336.3968828986672,1288.9143460787259,2007-02-06,23.56992865862741
40.09682596842458,40.09682596842458,0.5666666666666667,1336.601806640625,1336.601806640625,1293.6095397949218,2007-02-07,23.67663307934336
44.96215715781045,44.96215715781045,0.5272727272727272,1341.4671378300109,1341.4671378300109,1291.480487615412,2007-02-08,26.124531360450334
47.672000935872575,47.672000935872575,0.48,1344.176981608073,1344.176981608073,1291.870771484375,2007-02-09,27.47275887772149
49.44307840983083,49.44307840983083,0.6222222222222222,1345.9480590820312,1345.9480590820312,1312.2091118706596,2007-02-10,28.360004165902104
55.09802487327943,55.09802487327943,0.7,1351.6030055454798,1351.6030055454798,1322.2839294433593,2007-02-11,31.15109138339108
63.064226770233745,63.064226770233745,0.5428571428571428,1359.5692074424342,1359.5692074424342,1313.555095563616,2007-02-12,34.948358878839535
66.1931201707273,66.1931201707273,0.6333333333333333,1362.6981008429277,1362.6981008429277,1323.5257120768229,2007-02-13,36.4510668907134
58.44323997347965,58.44323997347965,0.68,1354.94822064568,1354.94822064568,1324.946181640625,2007-02-14,32.763401629127046
57.175570710011016,57.175570710011016,0.65,1353.6805513822114,1353.6805513822114,1320.3278442382812,2007-02-15,32.14192431979812
48.906504787868926,48.906504787868926,0.6,1345.4114854600693,1345.4114854600693,1313.6543294270834,2007-02-16,28.091135528078336
45.71087451753169,45.71087451753169,0.7,1342.215855189732,1342.215855189732,1323.4543334960938,2007-02-17,26.528523326163537
72.94155253092458,72.94155253092458,0.6,1369.446533203125,1369.446533203125,1326.601171875,2007-02-18,39.61617113140113
