FORECASTS
1306.1851806640625
1286.5242919921875
1269.2662353515625
1353.070556640625
1406.5894775390625
1302.7757568359375
1310.3028564453125
1342.1507568359375
1413.349365234375
1254.2259521484375
1341.9254150390625
1377.286376953125
1400.78515625
1321.129638671875
1393.8272705078125
1487.9066162109375
1258.16455078125
1299.1561279296875
1379.0672607421875
1342.9984130859375
1346.53369140625
1272.19775390625
1461.8447265625
1272.389404296875
1337.4283447265625
1244.8675537109375
1365.1531982421875
1219.978759765625
1205.123046875
1362.45849609375
