FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1250.8345947265625
1272.8446044921875
1284.70361328125
1326.301025390625
1368.587646484375
1286.3802490234375
1344.3031005859375
1322.8013916015625
1393.1131591796875
1236.307861328125
1393.6387939453125
1388.2098388671875
1393.226318359375
1296.6968994140625
1433.1158447265625
1541.2760009765625
1249.167724609375
1305.447998046875
1409.5301513671875
1308.26416015625
1262.0723876953125
1251.1796875
1484.356201171875
1348.1949462890625
1317.493896484375
1196.4508056640625
1356.51220703125
1181.9544677734375
1213.0755615234375
1326.3939208984375
