FORECASTS
1370.2061767578125
1383.977783203125
1309.43798828125
1275.75
1296.210205078125
1210.699462890625
1371.37060546875
1338.224609375
1368.4979248046875
1367.5787353515625
1335.8389892578125
1368.501953125
1454.767822265625
1400.651611328125
1277.0640869140625
1329.6451416015625
1506.375732421875
1442.9205322265625
1446.6739501953125
1337.8516845703125
1322.727294921875
1366.042236328125
1351.4459228515625
1358.593017578125
1444.782470703125
1392.3333740234375
1483.3212890625
1514.0462646484375
1274.1026611328125
1425.2064208984375
