FORECASTS
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1419.2564697265625
1312.7462158203125
1263.8819580078125
1347.1207275390625
1367.1654052734375
1314.650146484375
1292.144287109375
1243.8956298828125
1454.081787109375
1195.0076904296875
1312.9700927734375
1266.34765625
1343.1424560546875
1387.4443359375
1353.3287353515625
1153.82763671875
1217.24462890625
1292.48486328125
1309.63818359375
1226.9320068359375
1311.1988525390625
1212.44677734375
1247.966552734375
1406.077880859375
1342.0477294921875
1232.235107421875
1516.791259765625
1356.068115234375
1274.535400390625
1444.422607421875
