DATE,PRICE,IMPUTED
2006-04-19,1160,0
2006-04-20,1135,0
2006-04-21,1100,0
2006-04-22,1100,0
2006-04-23,1096,1
2006-04-24,1150,0
2006-04-25,1125,0
2006-04-26,1050,0
2006-04-27,1100,0
2006-04-28,1200,0
2006-04-29,1200,0
2006-04-30,1131,1
2006-05-01,1099,1
2006-05-02,1099,1
2006-05-03,1230,0
2006-05-04,1200,0
2006-05-05,1200,0
2006-05-06,1200,1
2006-05-07,1200,1
2006-05-08,1185,0
2006-05-09,1185,1
2006-05-10,1185,1
2006-05-11,1185,1
2006-05-12,1185,1
2006-05-13,1250,0
2006-05-14,1234,1
2006-05-15,1197,1
2006-05-16,1230,0
2006-05-17,1232,1
2006-05-18,1252,0
2006-05-19,1238,1
2006-05-20,1223,1
2006-05-21,1223,1
2006-05-22,1230,1
2006-05-23,1180,0
2006-05-24,1200,0
2006-05-25,1180,0
2006-05-26,1180,0
2006-05-27,1198,1
2006-05-28,1207,1
2006-05-29,1204,1
2006-05-30,1199,1
2006-05-31,1197,1
2006-06-01,1199,1
2006-06-02,1200,1
2006-06-03,1170,0
2006-06-04,1176,1
2006-06-05,1193,1
2006-06-06,1150,0
2006-06-07,1162,0
2006-06-08,1182,1
2006-06-09,1187,1
2006-06-10,1181,1
2006-06-11,1176,1
2006-06-12,1176,1
2006-06-13,1178,1
2006-06-14,1179,1
2006-06-15,1179,1
2006-06-16,1178,1
2006-06-17,1178,1
2006-06-18,1178,1
2006-06-19,1178,1
2006-06-20,1178,1
2006-06-21,1178,1
2006-06-22,1178,1
2006-06-23,1178,1
2006-06-24,1178,1
2006-06-25,1178,1
2006-06-26,1178,1
2006-06-27,1178,1
2006-06-28,1190,0
2006-06-29,1189,0
2006-06-30,1182,1
2006-07-01,1179,1
2006-07-02,1181,1
2006-07-03,1182,1
2006-07-04,1183,1
2006-07-05,1182,1
2006-07-06,1182,1
2006-07-07,1182,1
2006-07-08,1182,1
2006-07-09,1182,1
2006-07-10,1182,1
2006-07-11,1182,1
2006-07-12,1182,1
2006-07-13,1182,1
2006-07-14,1214,0
2006-07-15,1200,0
2006-07-16,1184,1
2006-07-17,1230,0
2006-07-18,1223,1
2006-07-19,1202,1
2006-07-20,1194,1
2006-07-21,1199,1
2006-07-22,1180,0
2006-07-23,1186,1
2006-07-24,1198,1
2006-07-25,1200,1
2006-07-26,1197,1
2006-07-27,1194,1
2006-07-28,1160,0
2006-07-29,1170,0
2006-07-30,1188,1
2006-07-31,1175,0
2006-08-01,1174,1
2006-08-02,1179,1
2006-08-03,1182,1
2006-08-04,1181,1
2006-08-05,1180,1
2006-08-06,1179,1
2006-08-07,1180,1
2006-08-08,1180,1
2006-08-09,1180,1
2006-08-10,1180,1
2006-08-11,1180,1
2006-08-12,1180,1
2006-08-13,1180,1
2006-08-14,1180,1
2006-08-15,1180,1
2006-08-16,1180,1
2006-08-17,1180,1
2006-08-18,1180,1
2006-08-19,1180,1
2006-08-20,1180,1
2006-08-21,1180,1
2006-08-22,1180,1
2006-08-23,1180,1
2006-08-24,1180,1
2006-08-25,1180,1
2006-08-26,1180,1
2006-08-27,1180,1
2006-08-28,1180,1
2006-08-29,1180,1
2006-08-30,1180,1
2006-08-31,1180,1
2006-09-01,1180,1
2006-09-02,1180,1
2006-09-03,1180,1
2006-09-04,1180,1
2006-09-05,1180,1
2006-09-06,1180,1
2006-09-07,1180,1
2006-09-08,1180,1
2006-09-09,1180,1
2006-09-10,1180,1
2006-09-11,1180,1
2006-09-12,1180,1
2006-09-13,1180,1
2006-09-14,1180,1
2006-09-15,1180,1
2006-09-16,1180,1
2006-09-17,1180,1
2006-09-18,1180,1
2006-09-19,1180,1
2006-09-20,1180,1
2006-09-21,1180,1
2006-09-22,1180,1
2006-09-23,1180,1
2006-09-24,1180,1
2006-09-25,1100,0
2006-09-26,1130,0
2006-09-27,1170,1
2006-09-28,1112,0
2006-09-29,1115,1
2006-09-30,1146,1
2006-10-01,1151,1
2006-10-02,1144,1
2006-10-03,1105,0
2006-10-04,1113,1
2006-10-05,1133,1
2006-10-06,1139,1
2006-10-07,1133,1
2006-10-08,1128,1
2006-10-09,1128,1
2006-10-10,1130,1
2006-10-11,1131,1
2006-10-12,1131,1
2006-10-13,1130,1
2006-10-14,1130,1
2006-10-15,1130,1
2006-10-16,1130,1
2006-10-17,1130,1
2006-10-18,1130,1
2006-10-19,1130,1
2006-10-20,1130,1
2006-10-21,1130,1
2006-10-22,1130,1
2006-10-23,1130,1
2006-10-24,1130,1
2006-10-25,1130,1
2006-10-26,1130,1
2006-10-27,1130,1
2006-10-28,1130,1
2006-10-29,1130,1
2006-10-30,1130,1
2006-10-31,1130,1
2006-11-01,1130,1
2006-11-02,1130,1
2006-11-03,1130,1
2006-11-04,1130,1
2006-11-05,1130,1
2006-11-06,1130,1
2006-11-07,1130,1
2006-11-08,1130,1
2006-11-09,1130,1
2006-11-10,1130,1
2006-11-11,1130,1
2006-11-12,1130,1
2006-11-13,1130,1
2006-11-14,1130,1
2006-11-15,1130,1
2006-11-16,1130,1
2006-11-17,1130,1
2006-11-18,1130,1
2006-11-19,1130,1
2006-11-20,1130,1
2006-11-21,1130,1
2006-11-22,1130,1
2006-11-23,1130,1
2006-11-24,1130,1
2006-11-25,1130,1
2006-11-26,1130,1
2006-11-27,1130,1
2006-11-28,1130,1
2006-11-29,1130,1
2006-11-30,1130,1
2006-12-01,1130,1
2006-12-02,1130,1
2006-12-03,1130,1
2006-12-04,1130,1
2006-12-05,1130,1
2006-12-06,1130,1
2006-12-07,1130,1
2006-12-08,1130,1
2006-12-09,1130,1
2006-12-10,1130,1
2006-12-11,1130,1
2006-12-12,1130,1
2006-12-13,1130,1
2006-12-14,1130,1
2006-12-15,1130,1
2006-12-16,1130,1
2006-12-17,1130,1
2006-12-18,1130,1
2006-12-19,1130,1
2006-12-20,1130,1
2006-12-21,1130,1
2006-12-22,1130,1
2006-12-23,1130,1
2006-12-24,1130,1
2006-12-25,1130,1
2006-12-26,1130,1
2006-12-27,1130,1
2006-12-28,1130,1
2006-12-29,1130,1
2006-12-30,1130,1
2006-12-31,1130,1
