DATE,PRICE,IMPUTED
2006-03-25,1085,1
2006-03-26,1085,1
2006-03-27,1085,1
2006-03-28,1085,1
2006-03-29,1085,1
2006-03-30,1085,1
2006-03-31,1085,1
2006-04-01,1085,1
2006-04-02,1085,1
2006-04-03,1085,1
2006-04-04,1085,1
2006-04-05,1085,1
2006-04-06,1085,1
2006-04-07,1085,1
2006-04-08,1085,1
2006-04-09,1085,1
2006-04-10,1085,1
2006-04-11,1085,1
2006-04-12,1155,0
2006-04-13,1155,0
2006-04-14,1103,1
2006-04-15,1160,0
2006-04-16,1127,1
2006-04-17,1088,1
2006-04-18,1088,1
2006-04-19,1162,0
2006-04-20,1162,0
2006-04-21,1136,0
2006-04-22,1143,0
2006-04-23,1110,1
2006-04-24,1090,1
2006-04-25,1190,0
2006-04-26,1145,1
2006-04-27,1211,0
2006-04-28,1230,0
2006-04-29,1133,1
2006-04-30,1094,1
2006-05-01,1094,1
2006-05-02,1255,0
2006-05-03,1183,1
2006-05-04,1096,1
2006-05-05,1096,1
2006-05-06,1096,1
2006-05-07,1096,1
2006-05-08,1096,1
2006-05-09,1096,1
2006-05-10,1263,0
2006-05-11,1188,1
2006-05-12,1098,1
2006-05-13,1098,1
2006-05-14,1098,1
2006-05-15,1098,1
2006-05-16,1300,0
2006-05-17,1210,1
2006-05-18,1100,1
2006-05-19,1100,1
2006-05-20,1100,1
2006-05-21,1100,1
2006-05-22,1100,1
2006-05-23,1100,1
2006-05-24,1100,1
2006-05-25,1100,1
2006-05-26,1255,0
2006-05-27,1260,0
2006-05-28,1143,1
2006-05-29,1103,1
2006-05-30,1103,1
2006-05-31,1103,1
2006-06-01,1103,1
2006-06-02,1103,1
2006-06-03,1103,1
2006-06-04,1103,1
2006-06-05,1103,1
2006-06-06,1254,0
2006-06-07,1250,0
2006-06-08,1241,0
2006-06-09,1161,1
2006-06-10,1106,1
2006-06-11,1106,1
2006-06-12,1106,1
2006-06-13,1247,0
2006-06-14,1248,0
2006-06-15,1142,1
2006-06-16,1240,0
2006-06-17,1238,0
2006-06-18,1238,1
2006-06-19,1238,1
2006-06-20,1238,1
2006-06-21,1238,1
2006-06-22,1238,1
2006-06-23,1220,0
2006-06-24,1220,1
2006-06-25,1220,1
2006-06-26,1225,0
2006-06-27,1225,1
2006-06-28,1224,0
2006-06-29,1211,0
2006-06-30,1227,0
2006-07-01,1227,1
2006-07-02,1236,0
2006-07-03,1231,0
2006-07-04,1231,1
2006-07-05,1231,1
2006-07-06,1231,1
2006-07-07,1231,1
2006-07-08,1231,1
2006-07-09,1231,1
2006-07-10,1231,1
2006-07-11,1231,1
2006-07-12,1231,1
2006-07-13,1231,1
2006-07-14,1231,1
2006-07-15,1231,1
2006-07-16,1231,1
2006-07-17,1231,1
2006-07-18,1231,1
2006-07-19,1231,1
2006-07-20,1231,1
2006-07-21,1231,1
2006-07-22,1231,1
2006-07-23,1231,1
2006-07-24,1231,1
2006-07-25,1231,1
2006-07-26,1231,1
2006-07-27,1231,1
2006-07-28,1231,1
2006-07-29,1231,1
2006-07-30,1231,1
2006-07-31,1231,1
2006-08-01,1231,1
2006-08-02,1231,1
2006-08-03,1231,1
2006-08-04,1231,1
2006-08-05,1231,1
2006-08-06,1231,1
2006-08-07,1231,1
2006-08-08,1231,1
2006-08-09,1231,1
2006-08-10,1231,1
2006-08-11,1231,1
2006-08-12,1231,1
2006-08-13,1231,1
2006-08-14,1231,1
2006-08-15,1231,1
2006-08-16,1231,1
2006-08-17,1231,1
2006-08-18,1231,1
2006-08-19,1231,1
2006-08-20,1231,1
2006-08-21,1231,1
2006-08-22,1231,1
2006-08-23,1231,1
2006-08-24,1231,1
2006-08-25,1231,1
2006-08-26,1231,1
2006-08-27,1231,1
2006-08-28,1231,1
2006-08-29,1231,1
2006-08-30,1231,1
2006-08-31,1231,1
2006-09-01,1231,1
2006-09-02,1231,1
2006-09-03,1231,1
2006-09-04,1231,1
2006-09-05,1231,1
2006-09-06,1231,1
2006-09-07,1231,1
2006-09-08,1231,1
2006-09-09,1231,1
2006-09-10,1231,1
2006-09-11,1231,1
2006-09-12,1231,1
2006-09-13,1231,1
2006-09-14,1231,1
2006-09-15,1231,1
2006-09-16,1231,1
2006-09-17,1231,1
2006-09-18,1231,1
2006-09-19,1231,1
2006-09-20,1231,1
2006-09-21,1231,1
2006-09-22,1231,1
2006-09-23,1231,1
2006-09-24,1231,1
2006-09-25,1231,1
2006-09-26,1231,1
2006-09-27,1231,1
2006-09-28,1231,1
2006-09-29,1231,1
2006-09-30,1231,1
2006-10-01,1231,1
2006-10-02,1231,1
2006-10-03,1231,1
2006-10-04,1231,1
2006-10-05,1231,1
2006-10-06,1231,1
2006-10-07,1231,1
2006-10-08,1231,1
2006-10-09,1231,1
2006-10-10,1231,1
2006-10-11,1231,1
2006-10-12,1231,1
2006-10-13,1231,1
2006-10-14,1231,1
2006-10-15,1231,1
2006-10-16,1231,1
2006-10-17,1231,1
2006-10-18,1231,1
2006-10-19,1231,1
2006-10-20,1231,1
2006-10-21,1231,1
2006-10-22,1231,1
2006-10-23,1231,1
2006-10-24,1231,1
2006-10-25,1231,1
2006-10-26,1231,1
2006-10-27,1231,1
2006-10-28,1231,1
2006-10-29,1231,1
2006-10-30,1231,1
2006-10-31,1231,1
2006-11-01,1231,1
2006-11-02,1231,1
2006-11-03,1231,1
2006-11-04,1231,1
2006-11-05,1231,1
2006-11-06,1231,1
2006-11-07,1231,1
2006-11-08,1231,1
2006-11-09,1231,1
2006-11-10,1231,1
2006-11-11,1231,1
2006-11-12,1231,1
2006-11-13,1231,1
2006-11-14,1231,1
2006-11-15,1231,1
2006-11-16,1231,1
2006-11-17,1231,1
2006-11-18,1231,1
2006-11-19,1231,1
2006-11-20,1231,1
2006-11-21,1231,1
2006-11-22,1231,1
2006-11-23,1231,1
2006-11-24,1231,1
2006-11-25,1231,1
2006-11-26,1231,1
2006-11-27,1231,1
2006-11-28,1231,1
2006-11-29,1231,1
2006-11-30,1231,1
2006-12-01,1231,1
2006-12-02,1231,1
2006-12-03,1231,1
2006-12-04,1231,1
2006-12-05,1231,1
2006-12-06,1231,1
2006-12-07,1231,1
2006-12-08,1231,1
2006-12-09,1231,1
2006-12-10,1231,1
2006-12-11,1231,1
2006-12-12,1231,1
2006-12-13,1231,1
2006-12-14,1231,1
2006-12-15,1231,1
2006-12-16,1231,1
2006-12-17,1231,1
2006-12-18,1231,1
2006-12-19,1231,1
2006-12-20,1231,1
2006-12-21,1231,1
2006-12-22,1231,1
2006-12-23,1231,1
2006-12-24,1231,1
2006-12-25,1231,1
2006-12-26,1231,1
2006-12-27,1231,1
2006-12-28,1231,1
2006-12-29,1231,1
2006-12-30,1231,1
2006-12-31,1231,1
