FORECASTS
1421.9532470703125
2580.429443359375
2854.6279296875
2866.51416015625
2823.896240234375
2224.196533203125
2162.683837890625
1844.7149658203125
2475.3056640625
2333.59228515625
3052.256103515625
2393.6337890625
