FORECASTS
1406.189453125
2580.878662109375
2769.4443359375
2788.11328125
2804.177001953125
2175.4970703125
2163.11962890625
1877.7032470703125
2503.45068359375
2320.23388671875
2954.7734375
2409.7607421875
