FORECASTS
1902.2938232421875
2579.501708984375
2915.28857421875
2118.2890625
1893.9324951171875
2154.123046875
2660.820556640625
1788.4547119140625
1914.6917724609375
2703.6708984375
1783.39453125
1289.2103271484375
