GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0.0,0.0,0.5333333333333333,2711.430908203125,2711.430908203125,2353.3761739095053,2008-07-25,0.0
421.68718872070303,421.68718872070303,0.5454545454545454,2775.0633626302083,2775.0633626302083,2393.488099254261,2008-08-01,179.10507908746922
484.91832943870895,484.91832943870895,0.56,2838.294503348214,2838.294503348214,2434.501818847656,2008-08-08,201.98074262698225
446.2732096354166,446.2732096354166,0.5333333333333333,2799.649383544922,2799.649383544922,2387.738734266493,2008-08-15,188.04472821591185
506.05751971620475,506.05751971620475,0.55,2859.43369362571,2859.43369362571,2436.708465576172,2008-08-22,209.5238031987297
478.168759591239,478.168759591239,0.6,2831.5449335007443,2831.5449335007443,2454.128009905134,2008-08-29,199.59691639582547
459.240820847896,459.240820847896,0.6333333333333333,2812.6169947574012,2812.6169947574012,2451.0116984049478,2008-09-05,192.82618426243886
549.7895161946612,549.7895161946612,0.48,2903.1656901041665,2903.1656901041665,2373.19912109375,2008-09-12,224.99077796843682
558.2525695800782,558.2525695800782,0.45,2911.6287434895835,2911.6287434895835,2369.594622802734,2008-09-19,227.97955313553763
322.1200012207032,322.1200012207032,0.4,2675.4961751302085,2675.4961751302085,2169.333284505208,2008-09-26,142.10495183828095
190.38847452799473,190.38847452799473,0.2,2543.7646484375,2543.7646484375,1970.9076049804687,2008-10-03,90.63062140052108
180.05265909830723,180.05265909830723,0.4,2533.4288330078125,2533.4288330078125,2004.679296875,2008-10-10,86.17029915072395
