GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0.0,0.0,0.5333333333333333,2823.9959869384766,2823.9959869384766,2410.600868733724,2008-07-27,0.0
428.3360924731728,428.3360924731728,0.5272727272727272,2838.9369612068967,2838.9369612068967,2412.8182772549717,2008-08-03,181.5243061238832
486.7046144838687,486.7046144838687,0.54,2897.3054832175926,2897.3054832175926,2458.406945800781,2008-08-10,202.6090042762408
432.9685078938801,432.9685078938801,0.5333333333333333,2843.569376627604,2843.569376627604,2417.4285888671875,2008-08-17,183.21325318185825
460.39676754113407,460.39676754113407,0.55,2870.997636274858,2870.997636274858,2435.4426513671874,2008-08-24,193.1591200040118
518.544608561198,518.544608561198,0.45714285714285713,2929.145477294922,2929.145477294922,2397.514128766741,2008-08-31,213.9584327317474
487.6432531112282,487.6432531112282,0.43333333333333335,2898.244121844952,2898.244121844952,2373.060107421875,2008-09-07,202.96130970232946
410.91618623279373,410.91618623279373,0.28,2821.5170549665177,2821.5170549665177,2192.755986328125,2008-09-14,175.40213739743933
304.4414286295573,304.4414286295573,0.2,2715.0422973632812,2715.0422973632812,2050.6773010253905,2008-09-21,135.70542866845955
306.7167582194011,306.7167582194011,0.26666666666666666,2717.317626953125,2717.317626953125,2053.8506754557293,2008-09-28,136.4212980528032
127.01473185221357,127.01473185221357,0.2,2537.6156005859375,2537.6156005859375,1977.8934692382813,2008-10-05,63.987997246268236
126.16292521158857,126.16292521158857,0.4,2536.7637939453125,2536.7637939453125,2013.2523681640625,2008-10-12,63.462226034662464
