GAIN,LOSS,CONFIDENCE,MEAN_GAIN,MEAN_LOSS,MEAN_PRICE,DATE,PREDICTED
0.0,0.0,0.5333333333333333,2769.7756576538086,2769.7756576538086,2380.0893819173175,2008-07-26,0.0
451.7246073404949,451.7246073404949,0.5454545454545454,2831.8139892578124,2831.8139892578124,2426.313787286932,2008-08-02,190.02361509542573
485.26826531825964,485.26826531825964,0.52,2865.357647235577,2865.357647235577,2420.41185546875,2008-08-09,202.08784519274178
478.9567708333334,478.9567708333334,0.5333333333333333,2859.046152750651,2859.046152750651,2430.6655110677084,2008-08-16,199.82935806088676
463.307135749586,463.307135749586,0.55,2843.3965176669035,2843.3965176669035,2420.5964324951174,2008-08-23,194.20875326339734
482.13264654250406,482.13264654250406,0.6,2862.2220284598216,2862.2220284598216,2471.306769670759,2008-08-30,201.0190521166241
492.22071155366484,492.22071155366484,0.4666666666666667,2872.3100934709823,2872.3100934709823,2365.8687418619793,2008-09-06,204.57942832407593
514.9185323079428,514.9185323079428,0.48,2895.0079142252603,2895.0079142252603,2381.7474072265627,2008-09-13,212.66249087090574
295.406793212891,295.406793212891,0.3,2675.4961751302085,2675.4961751302085,2136.5692626953123,2008-09-20,132.02552149967798
334.95291544596375,334.95291544596375,0.26666666666666666,2715.0422973632812,2715.0422973632812,2052.272705078125,2008-09-27,147.15463928126186
153.339451090495,153.339451090495,0.2,2533.4288330078125,2533.4288330078125,1971.41875,2008-10-04,75.2395783109051
157.52621866862,157.52621866862,0.4,2537.6156005859375,2537.6156005859375,2012.51376953125,2008-10-11,76.813480868169
